timestamp,gx,gy,gz,ax,ay,az
1927.3339785,-0.016717192,-0.0036526173,0.009266827,-0.039790783,0.014937214,-0.9962
1927.33996873,-0.0113908695,-0.0057831462,0.0071362965,-0.041011486,0.019575886,-1.0071863
1927.34419274,-0.0113908695,-0.0057831462,0.0071362965,-0.041011486,0.019575886,-1.0071863
1927.34996576,-0.0113908695,-0.004717882,0.008201562,-0.037593517,0.015425495,-1.0010828
1927.35411408,-0.0113908695,-0.004717882,0.008201562,-0.037593517,0.015425495,-1.0010828
1927.35996692,-0.014586663,-0.004717882,0.011397354,-0.040034924,0.014937214,-1.0005945
1927.36432441,-0.012456134,-0.004717882,0.008201562,-0.041499767,0.01737862,-1.0023035
1927.3699018,-0.013521398,-0.0036526173,0.008201562,-0.040034924,0.018355183,-1.0023035
1927.37424658,-0.014586663,-0.004717882,0.008201562,-0.037105236,0.018111043,-1.0037683
1927.37996596,-0.014586663,-0.0025873529,0.009266827,-0.03539625,0.018599324,-1.0047449
1927.3841142,-0.017782457,-0.004717882,0.0071362965,-0.0393025,0.016402058,-1.006698
1927.38996695,-0.014586663,-0.004717882,0.009266827,-0.039546642,0.014693073,-0.99937385
1927.39424883,-0.010325605,-0.0036526173,0.0071362965,-0.041499767,0.01689034,-0.99400276
1927.39996685,-0.012456134,-0.004717882,0.008201562,-0.039546642,0.018355183,-0.99644417
1927.40422355,-0.013521398,-0.0057831462,0.009266827,-0.039790783,0.018355183,-1.0057214
1927.40997828,-0.014586663,-0.0036526173,0.009266827,-0.03832594,0.019575886,-1.0081629
1927.41447079,-0.0113908695,-0.0025873529,0.008201562,-0.03832594,0.01713448,-1.0042566
1927.41996749,-0.0113908695,-0.0036526173,0.0071362965,-0.03857008,0.014448932,-1.001571
1927.4243216,-0.012456134,-0.0057831462,0.006071031,-0.039546642,0.015913777,-0.9983973
1927.42996868,-0.014586663,-0.0025873529,0.009266827,-0.03905836,0.017866902,-1.0013269
1927.43417202,-0.019912984,-0.0036526173,0.008201562,-0.040279064,0.019087605,-1.0018152
1927.43996827,-0.014586663,-0.004717882,0.008201562,-0.037837658,0.019087605,-1.00328
1927.44416923,-0.0113908695,-0.004717882,0.010332089,-0.036861096,0.020308308,-1.0027918
1927.44996693,-0.015651926,-0.0036526173,0.009266827,-0.037837658,0.01689034,-1.0052332
1927.45421859,-0.014586663,-0.0036526173,0.011397354,-0.040523205,0.01347237,-1.0037683
1927.4599681,-0.015651926,-0.0025873529,0.0071362965,-0.03905836,0.016646199,-0.9971766
1927.46429475,-0.014586663,-0.004717882,0.008201562,-0.041255627,0.018355183,-0.9947352
1927.46996829,-0.015651926,-0.004717882,0.009266827,-0.040523205,0.01689034,-1.0018152
1927.47428908,-0.015651926,-0.004717882,0.009266827,-0.037593517,0.019087605,-1.0086511
1927.47996707,-0.017782457,-0.004717882,0.008201562,-0.036861096,0.020064168,-1.0079187
1927.48415435,-0.015651926,-0.0036526173,0.010332089,-0.03832594,0.014693073,-1.0035242
1927.48996546,-0.012456134,-0.0057831462,0.008201562,-0.039790783,0.015181354,-0.9974207
1927.49431513,-0.015651926,-0.0025873529,0.010332089,-0.0380818,0.01713448,-0.997909
1927.4999685,-0.012456134,-0.004717882,0.006071031,-0.040767346,0.018355183,-1.0018152
1927.50431568,-0.013521398,-0.004717882,0.010332089,-0.03881422,0.017866902,-1.0027918
1927.50986433,-0.014586663,-0.004717882,0.008201562,-0.03905836,0.018355183,-1.0027918
1927.51397346,-0.0113908695,-0.004717882,0.009266827,-0.03832594,0.018355183,-1.0037683
1927.51996584,-0.012456134,-0.004717882,0.008201562,-0.03832594,0.016157918,-1.0064539
1927.52442436,-0.015651926,-0.0025873529,0.011397354,-0.03881422,0.014448932,-1.0018152
1927.52992491,-0.02097825,-0.004717882,0.011397354,-0.03881422,0.015913777,-0.997909
1927.534178,-0.016717192,-0.004717882,0.0071362965,-0.040279064,0.01689034,-0.99644417
1927.5399695,-0.0113908695,-0.0057831462,0.0071362965,-0.040767346,0.019575886,-1.0037683
1927.54407389,-0.014586663,-0.0036526173,0.011397354,-0.037837658,0.01737862,-1.0081629
1927.5499152,-0.012456134,-0.0036526173,0.008201562,-0.037837658,0.015913777,-1.006698
1927.55411085,-0.015651926,-0.004717882,0.009266827,-0.037593517,0.016402058,-0.99937385
1927.55996835,-0.015651926,-0.004717882,0.010332089,-0.040034924,0.01689034,-0.99571174
1927.56433934,-0.014586663,-0.0036526173,0.010332089,-0.04198805,0.017622761,-1.0018152
1927.56996789,-0.014586663,-0.0036526173,0.008201562,-0.04247633,0.020308308,-1.0042566
1927.57436664,-0.0113908695,-0.004717882,0.009266827,-0.037349377,0.01737862,-1.0059656
1927.57996632,-0.014586663,-0.004717882,0.008201562,-0.037349377,0.01713448,-1.0020593
1927.58409664,-0.016717192,-0.0057831462,0.010332089,-0.036616955,0.01737862,-1.0023035
1927.58976084,-0.015651926,-0.004717882,0.0071362965,-0.039790783,0.016402058,-1.0023035
1927.59407284,-0.014586663,-0.004717882,0.009266827,-0.041499767,0.016402058,-0.9983973
1927.59996754,-0.012456134,-0.004717882,0.009266827,-0.040034924,0.016402058,-0.9983973
1927.60429616,-0.013521398,-0.0068484107,0.008201562,-0.036616955,0.01737862,-1.0008386
1927.60992827,-0.016717192,-0.0057831462,0.009266827,-0.0380818,0.018843465,-1.0059656
1927.61397326,-0.014586663,-0.004717882,0.008201562,-0.037105236,0.018599324,-1.0086511
1927.61996783,-0.010325605,-0.004717882,0.0071362965,-0.041011486,0.015669636,-1.0047449
1927.62456284,-0.012456134,-0.0036526173,0.0071362965,-0.039546642,0.013960651,-0.99815315
1927.6299666,-0.014586663,-0.004717882,0.008201562,-0.03905836,0.01737862,-0.9954676
1927.63440148,-0.013521398,-0.0057831462,0.008201562,-0.039546642,0.019331746,-1.0003504
