timestamp,gx,gy,gz,ax,ay,az
2441.881478,-0.017782457,-0.004717882,0.010332089,-0.009273204,0.0054157297,-0.9954676
2441.88599222,-0.017782457,-0.004717882,0.010332089,-0.009273204,0.0054157297,-0.9954676
2441.89138622,-0.014586663,-0.004717882,0.011397354,-0.010738048,0.005904011,-1.0018152
2441.89560878,-0.014586663,-0.004717882,0.011397354,-0.010738048,0.005904011,-1.0018152
2441.90147917,-0.015651926,-0.004717882,0.010332089,-0.012935313,0.008589557,-1.0062097
2441.9058095,-0.015651926,-0.004717882,0.010332089,-0.012935313,0.008589557,-1.0062097
2441.91147719,-0.013521398,-0.0036526173,0.009266827,-0.0082966415,0.0068805735,-0.9983973
2441.91567374,-0.013521398,-0.0036526173,0.009266827,-0.0082966415,0.0068805735,-0.9983973
2441.9214772,-0.015651926,-0.004717882,0.009266827,-0.009273204,0.0054157297,-0.997909
2441.92578558,-0.015651926,-0.004717882,0.009266827,-0.009273204,0.0054157297,-0.997909
2441.93155774,-0.014586663,-0.0057831462,0.010332089,-0.014644298,0.0076129953,-1.0081629
2441.93563114,-0.014586663,-0.0057831462,0.010332089,-0.014644298,0.0076129953,-1.0081629
2441.9414197,-0.017782457,-0.004717882,0.011397354,-0.009517345,0.00956612,-1.0025476
2441.94561589,-0.017782457,-0.004717882,0.011397354,-0.009517345,0.00956612,-1.0025476
2441.95147851,-0.0113908695,-0.0036526173,0.010332089,-0.009517345,0.0041950266,-0.9959559
2441.95559863,-0.0113908695,-0.0036526173,0.010332089,-0.009517345,0.0041950266,-0.9959559
2441.96147734,-0.015651926,-0.0036526173,0.009266827,-0.01171461,0.0061481516,-1.0042566
2441.96563088,-0.015651926,-0.0036526173,0.009266827,-0.01171461,0.0061481516,-1.0042566
2441.97128694,-0.013521398,-0.004717882,0.011397354,-0.009273204,0.008101276,-1.0064539
2441.97554286,-0.013521398,-0.004717882,0.011397354,-0.009273204,0.008101276,-1.0064539
2441.98147777,-0.009260341,-0.0057831462,0.009266827,-0.009029063,0.0068805735,-0.99693245
2441.98593926,-0.008195076,-0.0057831462,0.008201562,-0.011226329,0.0054157297,-0.9959559
2441.99147662,-0.017782457,-0.0036526173,0.01246262,-0.013179454,0.0054157297,-0.999618
2441.99571989,-0.017782457,-0.0036526173,0.01246262,-0.013179454,0.0054157297,-0.999618
2442.00144072,-0.01884772,-0.0036526173,0.009266827,-0.011958751,0.010054401,-1.0086511
2442.00555646,-0.01884772,-0.0036526173,0.009266827,-0.011958751,0.010054401,-1.0086511
2442.01147642,-0.0113908695,-0.004717882,0.009266827,-0.008784923,0.008101276,-0.9974207
2442.01582314,-0.012456134,-0.004717882,0.009266827,-0.011226329,0.0061481516,-0.99449104
2442.02147694,-0.015651926,-0.0025873529,0.011397354,-0.01147047,0.0037067453,-0.9983973
2442.02586345,-0.019912984,-0.0025873529,0.009266827,-0.010982188,0.007124714,-1.0040125
2442.03147678,-0.016717192,-0.004717882,0.009266827,-0.012447032,0.008833698,-1.0069422
2442.0358119,-0.013521398,-0.004717882,0.010332089,-0.0102497665,0.009321979,-1.0071863
2442.0414772,-0.015651926,-0.004717882,0.010332089,-0.0082966415,0.0076129953,-1.0013269
2442.0456364,-0.012456134,-0.004717882,0.010332089,-0.008784923,0.0056598703,-0.9988856
2442.05147742,-0.015651926,-0.0057831462,0.009266827,-0.007320079,0.005171589,-0.9971766
2442.05576472,-0.014586663,-0.0036526173,0.009266827,-0.012447032,0.0049274485,-0.997909
2442.06141914,-0.012456134,-0.004717882,0.011397354,-0.0141560165,0.006636433,-1.0020593
2442.06564446,-0.008195076,-0.0057831462,0.009266827,-0.012935313,0.0076129953,-1.006698
2442.07147868,-0.01884772,-0.004717882,0.008201562,-0.011958751,0.008345417,-1.0071863
2442.07562222,-0.019912984,-0.0036526173,0.011397354,-0.008784923,0.008345417,-1.0008386
2442.08147663,-0.016717192,-0.004717882,0.010332089,-0.009761485,0.0056598703,-0.9949793
2442.08602695,-0.015651926,-0.004717882,0.011397354,-0.01171461,0.003218464,-0.99449104
2442.09147796,-0.013521398,-0.0036526173,0.009266827,-0.01171461,0.0034626047,-1.0013269
2442.09581023,-0.013521398,-0.0057831462,0.009266827,-0.014888438,0.0061481516,-1.0069422
2442.10148142,-0.0113908695,-0.004717882,0.009266827,-0.011226329,0.008101276,-1.0086511
2442.10574186,-0.013521398,-0.004717882,0.011397354,-0.008540782,0.008833698,-1.0052332
2442.11147758,-0.015651926,-0.004717882,0.010332089,-0.0063435165,0.0076129953,-0.99815315
2442.11560516,-0.009260341,-0.0036526173,0.009266827,-0.007320079,0.0041950266,-0.9959559
2442.12140115,-0.006064547,-0.0068484107,0.010332089,-0.0102497665,0.0034626047,-0.9971766
2442.12555277,-0.010325605,-0.0068484107,0.010332089,-0.0122028915,0.003950886,-1.0003504
2442.13147688,-0.013521398,-0.0057831462,0.011397354,-0.014888438,0.005171589,-1.0047449
2442.13591726,-0.012456134,-0.0068484107,0.010332089,-0.013911876,0.008345417,-1.0081629
