# timestamp x y z qw qx qy qz
0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
1.000000 0.018959 -0.012604 0.148108 0.999740 -0.011080 0.019704 0.003002
2.000000 0.016414 0.016784 0.168071 0.999281 -0.020990 0.031163 0.005011
3.000000 -0.036410 0.042545 -0.007804 0.999822 -0.002183 0.017305 -0.007176
4.000000 -0.129671 -0.071356 -0.260112 0.999024 -0.042262 0.001708 -0.012701
5.000000 -0.235772 -0.249174 -0.374988 0.993981 -0.109164 0.008047 -0.004584
6.000000 -0.326616 -0.336749 -0.377693 0.987719 -0.152774 0.032571 0.003246
7.000000 -0.263207 -0.287390 -0.309168 0.989627 -0.135148 0.048686 0.001602
8.000000 -0.095221 -0.117760 -0.128293 0.998222 -0.041115 0.036905 -0.022381
9.000000 0.045787 -0.008085 0.092210 0.999909 0.010186 -0.000576 -0.008832
10.000000 0.067343 0.039394 0.283431 0.999814 0.016668 -0.008383 0.004864
11.000000 0.039913 0.024234 0.441910 0.999919 0.009465 0.006516 0.005462
12.000000 0.022819 0.010218 0.662348 0.999870 0.007732 0.013911 0.002433
13.000000 0.034518 0.025213 0.838167 0.999819 0.011676 0.014600 0.003609
14.000000 0.035875 0.022884 0.736046 0.999520 0.023378 0.019414 0.005963
15.000000 0.025160 0.013852 0.379645 0.999788 0.012957 0.015437 0.004246
16.000000 0.027467 -0.004588 0.032021 0.999874 -0.006474 0.014405 0.001667
17.000000 0.007017 -0.068154 -0.183076 0.999199 -0.039115 0.007903 0.003090
18.000000 -0.040871 -0.146698 -0.237672 0.998408 -0.056299 -0.001207 -0.003162
19.000000 -0.086183 -0.211173 -0.272643 0.997254 -0.071927 -0.011009 -0.013754
20.000000 -0.025429 -0.071353 0.083699 0.999771 -0.019398 0.005347 -0.007301
21.000000 -0.132786 -0.037042 -0.011313 0.999914 -0.002170 -0.005791 0.011546
22.000000 -0.284233 -0.120374 -0.227617 0.998746 -0.042632 0.016665 0.020282
23.000000 -0.066686 -0.064747 0.065477 0.999092 -0.037204 0.018918 0.008556
24.000000 0.033372 0.047607 0.019887 0.999962 -0.008427 0.000103 -0.002228
25.000000 0.072859 0.083279 0.033665 0.999750 0.005636 -0.019397 -0.009587
26.000000 0.014495 0.004387 0.054720 0.999842 0.016928 0.001962 -0.005052
