timestamp,gx,gy,gz,ax,ay,az
2668.7917477,-0.026304573,0.007000027,-0.0408006,-0.02318922,0.012739948,-0.9930262
2668.79586865,-0.026304573,0.0048694983,-0.04186587,-0.023677502,0.015425495,-0.99986213
2668.80174758,-0.027369836,0.0048694983,-0.0408006,-0.025630627,0.018355183,-1.006698
2668.80622307,-0.0284351,0.0038042339,-0.038670078,-0.021724377,0.019087605,-1.0125574
2668.81174713,-0.026304573,0.0048694983,-0.042931132,-0.01928297,0.019087605,-1.0025476
2668.8161007,-0.03056563,0.0059347637,-0.03973534,-0.020747814,0.014937214,-0.9913172
2668.82174857,-0.0284351,0.0038042339,-0.03973534,-0.020747814,0.012739948,-0.9949793
2668.82598858,-0.024174042,0.0027389694,-0.0408006,-0.021724377,0.015181354,-1.0008386
2668.83162816,-0.023108779,0.0027389694,-0.03973534,-0.024165783,0.016157918,-1.0074304
2668.83588242,-0.022043515,0.001673705,-0.04186587,-0.023677502,0.017866902,-1.004989
2668.84174776,-0.022043515,0.001673705,-0.04186587,-0.022212658,0.01689034,-1.0025476
2668.84609584,-0.02097825,0.0006084405,-0.04186587,-0.01903883,0.01713448,-1.0027918
2668.8516636,-0.02097825,0.001673705,-0.042931132,-0.018306408,0.014448932,-1.0018152
2668.85584326,-0.019912984,-0.0015220884,-0.04186587,-0.02270094,0.01347237,-0.9959559
2668.86174955,-0.022043515,-0.0015220884,-0.0408006,-0.02294508,0.013960651,-0.9959559
2668.86615468,-0.023108779,-0.0025873529,-0.0408006,-0.02318922,0.01689034,-1.0018152
2668.87168329,-0.023108779,-0.0025873529,-0.0408006,-0.024165783,0.017866902,-1.0110925
2668.87596222,-0.022043515,-0.0015220884,-0.0408006,-0.019771252,0.01737862,-1.0091394
2668.88174768,-0.02097825,-0.0025873529,-0.042931132,-0.01928297,0.015425495,-0.9988856
2668.88608178,-0.017782457,-0.0036526173,-0.042931132,-0.021236096,0.012495807,-0.9913172
2668.89174824,-0.02097825,-0.004717882,-0.04186587,-0.021480236,0.012495807,-0.9959559
2668.89588411,-0.019912984,-0.0057831462,-0.0408006,-0.023921642,0.014448932,-1.0057214
2668.90171342,-0.019912984,-0.004717882,-0.0408006,-0.023677502,0.016402058,-1.0091394
2668.90575663,-0.015651926,-0.0057831462,-0.0408006,-0.020991955,0.016402058,-1.0057214
2668.91174753,-0.024174042,-0.004717882,-0.04186587,-0.01903883,0.015669636,-0.99766487
2668.91627196,-0.017782457,-0.0068484107,-0.042931132,-0.01928297,0.014693073,-0.999618
