# timestamp x y z qw qx qy qz
0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
1.000000 -0.012530 -0.000167 -0.004192 0.999994 0.000844 -0.003317 -0.001100
2.000000 -0.015622 -0.004393 -0.106969 0.999818 0.018099 -0.003558 -0.004911
3.000000 -0.029948 -0.014424 -0.472346 0.998803 0.039842 0.025892 -0.011578
4.000000 -0.052986 0.077223 -0.940075 0.995487 0.090380 0.026252 -0.012166
5.000000 -0.420416 -0.342244 -1.377986 0.997348 0.055474 0.037353 -0.028697
6.000000 -0.744266 -0.931913 -1.537656 0.997102 -0.042650 0.062781 0.005210
7.000000 -0.948815 -1.230231 -1.415848 0.988484 -0.086121 0.121533 0.026671
8.000000 -1.246265 -1.108980 -1.132782 0.983930 -0.037003 0.166802 0.051857
9.000000 -1.116450 -0.661255 -0.884362 0.987036 0.081947 0.101890 0.093077
10.000000 -0.547288 -0.358939 -0.518599 0.995576 0.072415 0.012778 0.058492
11.000000 0.367063 0.077799 -0.048882 0.996748 0.070362 -0.027038 -0.028474
12.000000 0.850758 0.234780 0.060211 0.996864 0.021069 -0.006649 -0.075986
13.000000 1.050276 0.555556 -0.039135 0.995739 -0.013255 0.042286 -0.080868
14.000000 0.845887 0.647338 -0.256232 0.996632 0.000938 0.055600 -0.060273
15.000000 0.284855 0.288288 -0.651009 0.997703 0.049805 0.024208 -0.039004
16.000000 -0.162366 -0.145478 -0.275908 0.999078 0.037721 -0.017468 0.010689
17.000000 -0.326208 -0.235950 0.262315 0.998296 0.005223 -0.023838 0.053011
18.000000 -0.035050 -0.068155 0.293133 0.999049 0.004705 0.020284 0.038316
19.000000 0.203025 0.009960 -0.002973 0.999767 0.010465 0.018619 0.002999
20.000000 0.470524 0.086582 -0.344205 0.999261 0.020097 0.008621 -0.031627
21.000000 0.167969 0.033090 -0.304350 0.999286 0.023207 -0.017266 -0.024303
22.000000 -0.119774 0.031180 -0.432182 0.999003 0.043244 -0.006685 0.008795
23.000000 -0.223169 -0.018042 -0.599918 0.998690 0.049233 0.007772 0.011603
24.000000 -0.229684 -0.043746 -0.804681 0.985837 0.157292 -0.001329 -0.058158
25.000000 0.124009 -0.172721 -0.735837 0.998147 -0.018436 -0.041674 -0.040317
26.000000 0.128094 -0.088184 -0.741081 0.997369 -0.067204 -0.025858 0.008385
27.000000 -0.020028 -0.113504 -0.961752 0.996442 -0.008524 -0.078157 -0.030375
28.000000 -0.453982 -0.235899 -1.325739 0.985010 0.051140 -0.042748 -0.159100
29.000000 -0.877543 -0.514864 -1.304983 0.975306 -0.017527 0.054235 -0.213376
30.000000 -0.929772 -0.903896 -1.022091 0.959261 -0.096714 0.139596 -0.225782
31.000000 -0.804993 -1.066619 -0.917304 0.958652 -0.085324 0.168534 -0.212845
