# timestamp x y z qw qx qy qz
0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000
1.000000 -0.067437 -0.024384 -0.075626 0.002356 0.997772 -0.005669 0.066427
2.000000 0.095839 -0.524595 -0.474010 -0.008033 0.998752 -0.031304 0.038068
3.000000 0.294780 -0.986595 -0.773278 -0.022530 0.997935 -0.059192 -0.010700
4.000000 0.281725 -0.802327 -0.867315 0.037527 0.997992 -0.047983 -0.017366
5.000000 0.224966 -0.628906 -1.105309 0.068969 0.996782 -0.040396 0.006088
6.000000 0.180663 -0.523659 -0.884510 0.063638 0.996933 -0.040904 0.020065
7.000000 0.063911 -0.414510 -0.641242 0.039283 0.998426 -0.035690 0.018114
8.000000 -0.068366 -0.368894 -0.437065 0.015209 0.998553 -0.050409 0.010937
9.000000 -0.179815 -0.486021 -1.022529 0.002469 0.984010 -0.026946 0.176044
10.000000 0.046898 -0.587958 -0.705084 -0.013860 0.995471 -0.024138 0.090897
11.000000 0.389405 -0.719778 -0.880807 -0.138550 0.988796 -0.009376 -0.054759
12.000000 0.332250 -0.432013 -0.145829 -0.091227 0.991942 0.016306 -0.086391
13.000000 -0.110819 0.201459 0.531190 -0.003023 0.998442 0.054998 -0.008900
14.000000 -0.648456 1.172106 0.654323 0.231497 0.965464 0.117570 0.021586
15.000000 -0.962356 1.566103 -0.066262 0.317759 0.928406 -0.096899 0.166440
16.000000 -0.911086 1.660444 -0.760275 0.412532 0.792603 -0.304697 0.329785
17.000000 -0.739563 1.697824 -0.891175 0.382393 0.662317 -0.446722 0.464275
18.000000 -0.673662 1.771551 -0.776778 -0.274833 -0.554950 0.569082 -0.540965
19.000000 -0.808018 1.894399 -0.555895 -0.116107 -0.444575 0.652338 -0.602766
20.000000 -0.968686 0.959999 -1.120043 0.074884 -0.530292 0.822374 -0.192053
21.000000 -1.268930 0.284102 -1.540393 0.143245 -0.530171 0.832775 0.069897
22.000000 -1.246772 -0.558499 -1.104783 0.094962 -0.539165 0.835214 -0.051972
23.000000 -1.457301 -0.881178 -0.325920 0.169873 -0.426206 0.884688 0.082577
24.000000 -1.715925 -1.292208 -0.246492 0.211147 -0.367144 0.892926 0.152660
25.000000 -1.949388 -1.686951 -0.373176 0.289599 -0.287947 0.887777 0.212298
26.000000 -1.995666 -1.654296 -0.421157 0.296223 -0.223308 0.903176 0.216003
27.000000 -2.034744 -1.618911 -0.458381 0.301726 -0.165968 0.914665 0.211669
28.000000 -1.985850 -1.688287 -0.587289 0.298042 -0.118527 0.910512 0.260941
29.000000 -0.996234 -1.655263 -1.073528 0.154434 -0.029240 0.983554 0.088974
