# timestamp x y z qw qx qy qz
69.000000 0.995665 -0.082577 0.692385 0.962672 -0.083531 0.092378 0.240316
70.000000 1.219749 -0.535683 0.553675 0.935749 -0.206099 0.008553 0.286048
71.000000 1.527684 -1.112215 0.586025 0.882653 -0.348153 -0.068180 0.308325
72.000000 1.854775 -1.137852 1.227450 0.935637 -0.200843 -0.109886 0.268645
73.000000 1.506549 -0.903509 0.759688 0.909162 0.200173 0.049841 0.361762
74.000000 1.417273 -0.410008 0.921436 0.859209 0.272652 0.068200 0.427516
75.000000 0.748621 0.506549 1.969553 0.819531 0.076678 0.077748 0.562533
76.000000 -0.336700 1.148319 1.001988 0.773900 -0.151639 0.068387 0.611071
77.000000 -0.286867 2.593898 -0.241767 0.792692 -0.261446 -0.121796 0.537076
78.000000 0.017776 4.138864 -1.131260 0.809095 -0.284135 -0.250646 0.449232
