timestamp,gx,gy,gz,ax,ay,az
6091.98091823,-0.014586663,-0.0068484107,0.009266827,-0.016597424,-0.017533489,-1.0088953
6091.98638161,-0.017782457,-0.004717882,0.01246262,-0.01928297,-0.020951457,-0.997909
6091.99082833,-0.01884772,-0.004717882,0.011397354,-0.018062267,-0.021195598,-0.9937586
6091.99637914,-0.01884772,-0.0057831462,0.010332089,-0.020747814,-0.022660442,-0.99864143
6092.00061141,-0.015651926,-0.0057831462,0.009266827,-0.021724377,-0.020707317,-1.0071863
6092.00630661,-0.015651926,-0.0057831462,0.011397354,-0.020259533,-0.01826591,-1.0120691
6092.01047121,-0.015651926,-0.0068484107,0.011397354,-0.020259533,-0.017289348,-1.0098718
6092.01628443,-0.016717192,-0.0068484107,0.010332089,-0.01562086,-0.018510051,-1.0025476
6092.02051315,-0.019912984,-0.0057831462,0.010332089,-0.018062267,-0.022660442,-0.9988856
6092.02639088,-0.017782457,-0.004717882,0.010332089,-0.019527111,-0.023637004,-0.9971766
6092.03088339,-0.015651926,-0.0057831462,0.009266827,-0.018062267,-0.02192802,-0.9988856
6092.03637901,-0.016717192,-0.0068484107,0.010332089,-0.020259533,-0.021195598,-1.0052332
6092.0407839,-0.012456134,-0.007913675,0.01246262,-0.021480236,-0.018754192,-1.0103601
6092.04638034,-0.017782457,-0.0036526173,0.010332089,-0.019527111,-0.017045207,-1.0110925
6092.05047272,-0.017782457,-0.0036526173,0.010332089,-0.017085705,-0.019730754,-1.0047449
6092.05628811,-0.016717192,-0.0068484107,0.011397354,-0.018062267,-0.02192802,-0.9974207
6092.06049001,-0.017782457,-0.0068484107,0.011397354,-0.01903883,-0.023392864,-0.99522346
6092.06638093,-0.013521398,-0.0057831462,0.009266827,-0.021480236,-0.020463176,-1.010116
6092.07048906,-0.013521398,-0.0057831462,0.009266827,-0.021480236,-0.020463176,-1.010116
6092.07626331,-0.016717192,-0.0068484107,0.010332089,-0.01928297,-0.018510051,-1.006698
6092.08052714,-0.016717192,-0.0068484107,0.010332089,-0.01928297,-0.018510051,-1.006698
6092.08638082,-0.02097825,-0.0057831462,0.009266827,-0.019771252,-0.021195598,-0.99766487
6092.09089437,-0.02097825,-0.0057831462,0.009266827,-0.019771252,-0.021195598,-0.99766487
6092.09637852,-0.016717192,-0.0057831462,0.011397354,-0.020259533,-0.022416301,-1.0042566
6092.10059694,-0.016717192,-0.0057831462,0.011397354,-0.020259533,-0.022416301,-1.0042566
6092.10637833,-0.014586663,-0.004717882,0.009266827,-0.021236096,-0.017533489,-1.0108484
6092.11053843,-0.014586663,-0.004717882,0.009266827,-0.021236096,-0.017533489,-1.0108484
6092.11637863,-0.013521398,-0.0068484107,0.010332089,-0.017085705,-0.020951457,-0.99986213
6092.12051485,-0.013521398,-0.0068484107,0.010332089,-0.017085705,-0.020951457,-0.99986213
6092.12637982,-0.014586663,-0.004717882,0.008201562,-0.020015392,-0.023637004,-0.99571174
6092.13079174,-0.014586663,-0.004717882,0.008201562,-0.020015392,-0.023637004,-0.99571174
6092.13638033,-0.015651926,-0.0057831462,0.010332089,-0.021236096,-0.018998332,-1.0123132
6092.14074997,-0.015651926,-0.0057831462,0.010332089,-0.021236096,-0.018998332,-1.0123132
6092.14637993,-0.015651926,-0.004717882,0.011397354,-0.017329846,-0.018510051,-1.0023035
6092.15063056,-0.015651926,-0.004717882,0.011397354,-0.017329846,-0.018510051,-1.0023035
6092.15638017,-0.017782457,-0.0057831462,0.009266827,-0.019771252,-0.022660442,-0.999618
6092.16051077,-0.017782457,-0.0057831462,0.009266827,-0.019771252,-0.022660442,-0.999618
6092.16637944,-0.015651926,-0.004717882,0.011397354,-0.021968517,-0.020219035,-1.0057214
6092.17074271,-0.016717192,-0.0036526173,0.010332089,-0.020259533,-0.018510051,-1.0093836
6092.17631465,-0.015651926,-0.004717882,0.010332089,-0.017573986,-0.01802177,-1.0091394
