# x y z reflectivity tag
0.426000 1.625000 -0.944000 43 0
0.387000 1.624000 -0.902000 49 0
0.346000 1.596000 -0.846000 48 0
0.304000 1.568000 -0.795000 43 0
0.465000 1.632000 -0.954000 46 0
0.428000 1.632000 -0.911000 38 0
0.392000 1.626000 -0.865000 45 0
0.346000 1.581000 -0.802000 45 0
0.506000 1.642000 -0.966000 42 0
0.469000 1.640000 -0.920000 43 0
0.436000 1.641000 -0.876000 48 0
0.389000 1.591000 -0.809000 42 0
0.545000 1.641000 -0.973000 40 0
0.512000 1.651000 -0.931000 44 0
0.480000 1.652000 -0.885000 45 0
0.433000 1.606000 -0.818000 37 0
0.580000 1.628000 -0.972000 28 0
0.557000 1.662000 -0.943000 42 0
0.525000 1.661000 -0.894000 44 0
0.481000 1.626000 -0.831000 47 0
0.615000 1.619000 -0.974000 25 0
0.601000 1.670000 -0.954000 41 0
0.571000 1.671000 -0.904000 41 0
0.533000 1.655000 -0.849000 51 0
0.650000 1.606000 -0.975000 32 0
0.644000 1.673000 -0.962000 43 0
0.616000 1.677000 -0.913000 43 0
0.586000 1.682000 -0.867000 47 0
0.627000 1.457000 -0.892000 11 2
0.606000 1.476000 -0.855000 9 2
0.659000 1.673000 -0.916000 40 0
0.635000 1.690000 -0.875000 46 0
0.650000 1.428000 -0.883000 15 0
0.628000 1.437000 -0.840000 13 0
0.619000 1.471000 -0.812000 12 2
0.662000 1.642000 -0.855000 30 0
0.680000 1.411000 -0.881000 18 0
0.657000 1.418000 -0.836000 19 0
0.651000 1.453000 -0.808000 15 0
0.674000 1.562000 -0.819000 10 0
0.715000 1.408000 -0.888000 18 0
0.690000 1.405000 -0.836000 13 0
0.692000 1.452000 -0.814000 27 0
0.726000 1.577000 -0.833000 15 0
0.751000 1.404000 -0.896000 13 0
0.730000 1.407000 -0.846000 39 0
0.716000 1.417000 -0.802000 14 0
0.763000 1.558000 -0.830000 18 0
0.796000 1.415000 -0.913000 9 0
0.785000 1.433000 -0.871000 14 0
0.761000 1.423000 -0.813000 22 0
0.783000 1.504000 -0.808000 6 0
0.872000 1.476000 -0.964000 27 0
0.946000 1.639000 -1.008000 150 0
1.136000 2.011000 -1.161000 24 0
1.110000 2.013000 -1.091000 38 0
0.899000 1.449000 -0.958000 24 0
1.137000 1.874000 -1.165000 14 0
1.186000 1.990000 -1.162000 15 0
1.181000 2.025000 -1.109000 36 0
0.973000 1.496000 -1.003000 137 1
1.179000 1.848000 -1.164000 14 0
1.235000 1.967000 -1.162000 14 0
1.258000 2.041000 -1.131000 38 0
1.167000 1.714000 -1.165000 15 0
1.220000 1.822000 -1.163000 14 0
