# x y z reflectivity tag
-0.745000 -1.010000 0.123000 18 0
-0.752000 -0.962000 0.085000 15 0
-0.762000 -0.925000 0.050000 20 0
-0.779000 -0.897000 0.019000 19 0
-0.757000 -0.977000 0.122000 18 0
-0.767000 -0.935000 0.084000 15 0
-0.772000 -0.893000 0.049000 21 0
-0.784000 -0.861000 0.017000 19 0
-0.762000 -0.936000 0.120000 18 0
-0.776000 -0.903000 0.083000 16 0
-0.783000 -0.865000 0.048000 20 0
-0.795000 -0.835000 0.016000 25 0
-0.772000 -0.902000 0.119000 19 0
-0.784000 -0.870000 0.082000 20 0
-0.790000 -0.833000 0.047000 20 0
-0.804000 -0.807000 0.015000 25 0
-0.781000 -0.870000 0.118000 27 0
-0.792000 -0.837000 0.081000 15 0
-0.798000 -0.804000 0.046000 19 0
-0.811000 -0.777000 0.014000 20 0
-0.792000 -0.842000 0.117000 27 0
-0.801000 -0.808000 0.080000 15 0
-0.805000 -0.774000 0.045000 19 0
-0.818000 -0.750000 0.013000 20 0
-0.802000 -0.812000 0.116000 26 0
-0.814000 -0.783000 0.080000 15 0
-0.811000 -0.745000 0.044000 19 0
-0.829000 -0.726000 0.013000 25 0
-0.810000 -0.782000 0.115000 26 0
-0.813000 -0.746000 0.078000 15 0
-0.819000 -0.718000 0.044000 19 0
-0.829000 -0.693000 0.012000 24 0
-0.819000 -0.753000 0.115000 26 0
-0.823000 -0.721000 0.078000 18 0
-0.829000 -0.693000 0.043000 18 0
-0.836000 -0.668000 0.011000 19 0
-0.824000 -0.722000 0.114000 25 0
-0.833000 -0.696000 0.077000 18 0
-0.838000 -0.669000 0.042000 18 0
-0.842000 -0.642000 0.010000 19 0
-0.831000 -0.694000 0.113000 24 0
-0.839000 -0.668000 0.076000 18 0
-0.845000 -0.644000 0.042000 18 0
-0.848000 -0.617000 0.009000 19 0
-0.839000 -0.667000 0.112000 19 0
-0.845000 -0.641000 0.076000 18 0
-0.850000 -0.616000 0.041000 14 0
-0.853000 -0.592000 0.009000 19 0
-0.846000 -0.640000 0.112000 19 0
-0.852000 -0.615000 0.075000 17 0
-0.853000 -0.589000 0.040000 18 0
-0.856000 -0.566000 0.008000 19 0
-0.855000 -0.614000 0.111000 19 0
-0.858000 -0.589000 0.074000 17 0
-0.861000 -0.566000 0.040000 14 0
-0.859000 -0.540000 0.007000 18 0
-0.856000 -0.585000 0.110000 19 0
-0.865000 -0.564000 0.074000 17 0
-0.857000 -0.535000 0.039000 16 0
-0.861000 -0.515000 0.007000 18 0
-0.865000 -0.561000 0.110000 19 0
-0.869000 -0.538000 0.073000 17 0
-0.864000 -0.513000 0.038000 16 0
-0.868000 -0.493000 0.006000 18 0
-0.867000 -0.533000 0.109000 19 0
-0.867000 -0.509000 0.072000 17 0
-0.870000 -0.489000 0.038000 13 0
-0.873000 -0.470000 0.006000 18 0
-0.866000 -0.504000 0.107000 17 0
-0.876000 -0.487000 0.072000 16 0
-0.875000 -0.466000 0.038000 13 0
-0.875000 -0.446000 0.005000 16 0
-0.875000 -0.481000 0.107000 17 0
-0.885000 -0.465000 0.072000 13 0
-0.878000 -0.442000 0.037000 13 0
-0.885000 -0.426000 0.005000 16 0
-0.880000 -0.457000 0.107000 17 0
-0.890000 -0.441000 0.072000 13 0
-0.869000 -0.412000 0.036000 13 0
0.000000 -0.000000 -0.000000 0 0
-0.881000 -0.431000 0.106000 17 0
-0.851000 -0.397000 0.068000 12 1
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
-0.888000 -0.408000 0.106000 17 0
-0.695000 -0.304000 0.055000 7 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
-0.745000 -1.010000 0.123000 18 0
-0.752000 -0.962000 0.085000 15 0
-0.762000 -0.925000 0.050000 20 0
-0.779000 -0.897000 0.019000 19 0
-0.757000 -0.977000 0.122000 18 0
-0.767000 -0.935000 0.084000 15 0
-0.772000 -0.893000 0.049000 21 0
-0.784000 -0.861000 0.017000 19 0
-0.762000 -0.936000 0.120000 18 0
-0.776000 -0.903000 0.083000 16 0
-0.783000 -0.865000 0.048000 20 0
-0.795000 -0.835000 0.016000 25 0
-0.772000 -0.902000 0.119000 19 0
-0.784000 -0.870000 0.082000 20 0
-0.790000 -0.833000 0.047000 20 0
-0.804000 -0.807000 0.015000 25 0
-0.781000 -0.870000 0.118000 27 0
-0.792000 -0.837000 0.081000 15 0
-0.798000 -0.804000 0.046000 19 0
-0.811000 -0.777000 0.014000 20 0
-0.792000 -0.842000 0.117000 27 0
-0.801000 -0.808000 0.080000 15 0
-0.805000 -0.774000 0.045000 19 0
-0.818000 -0.750000 0.013000 20 0
-0.802000 -0.812000 0.116000 26 0
-0.814000 -0.783000 0.080000 15 0
-0.811000 -0.745000 0.044000 19 0
-0.829000 -0.726000 0.013000 25 0
-0.810000 -0.782000 0.115000 26 0
-0.813000 -0.746000 0.078000 15 0
-0.819000 -0.718000 0.044000 19 0
-0.829000 -0.693000 0.012000 24 0
-0.819000 -0.753000 0.115000 26 0
-0.823000 -0.721000 0.078000 18 0
-0.829000 -0.693000 0.043000 18 0
-0.836000 -0.668000 0.011000 19 0
-0.824000 -0.722000 0.114000 25 0
-0.833000 -0.696000 0.077000 18 0
-0.838000 -0.669000 0.042000 18 0
-0.842000 -0.642000 0.010000 19 0
-0.831000 -0.694000 0.113000 24 0
-0.839000 -0.668000 0.076000 18 0
-0.845000 -0.644000 0.042000 18 0
-0.848000 -0.617000 0.009000 19 0
-0.839000 -0.667000 0.112000 19 0
-0.845000 -0.641000 0.076000 18 0
-0.850000 -0.616000 0.041000 14 0
-0.853000 -0.592000 0.009000 19 0
-0.846000 -0.640000 0.112000 19 0
-0.852000 -0.615000 0.075000 17 0
-0.853000 -0.589000 0.040000 18 0
-0.856000 -0.566000 0.008000 19 0
-0.855000 -0.614000 0.111000 19 0
-0.858000 -0.589000 0.074000 17 0
-0.861000 -0.566000 0.040000 14 0
-0.859000 -0.540000 0.007000 18 0
-0.856000 -0.585000 0.110000 19 0
-0.865000 -0.564000 0.074000 17 0
-0.857000 -0.535000 0.039000 16 0
-0.861000 -0.515000 0.007000 18 0
-0.865000 -0.561000 0.110000 19 0
-0.869000 -0.538000 0.073000 17 0
-0.864000 -0.513000 0.038000 16 0
-0.868000 -0.493000 0.006000 18 0
-0.867000 -0.533000 0.109000 19 0
-0.867000 -0.509000 0.072000 17 0
-0.870000 -0.489000 0.038000 13 0
-0.873000 -0.470000 0.006000 18 0
-0.866000 -0.504000 0.107000 17 0
-0.876000 -0.487000 0.072000 16 0
-0.875000 -0.466000 0.038000 13 0
-0.875000 -0.446000 0.005000 16 0
-0.875000 -0.481000 0.107000 17 0
-0.885000 -0.465000 0.072000 13 0
-0.878000 -0.442000 0.037000 13 0
-0.885000 -0.426000 0.005000 16 0
-0.880000 -0.457000 0.107000 17 0
-0.890000 -0.441000 0.072000 13 0
-0.869000 -0.412000 0.036000 13 0
0.000000 -0.000000 -0.000000 0 0
-0.881000 -0.431000 0.106000 17 0
-0.851000 -0.397000 0.068000 12 1
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
-0.888000 -0.408000 0.106000 17 0
-0.695000 -0.304000 0.055000 7 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 192
-0.917000 -0.253000 0.003000 19 0
0.000000 -0.000000 -0.000000 0 192
-0.919000 -0.256000 0.069000 12 0
-0.927000 -0.246000 0.035000 13 0
-0.924000 -0.233000 0.002000 18 0
0.000000 -0.000000 -0.000000 0 0
-0.931000 -0.236000 0.069000 15 0
-0.937000 -0.226000 0.035000 13 0
-0.928000 -0.212000 0.002000 18 0
-0.935000 -0.226000 0.105000 17 0
-0.939000 -0.214000 0.069000 12 0
-0.942000 -0.204000 0.035000 13 0
-0.933000 -0.191000 0.002000 18 0
-0.937000 -0.203000 0.105000 17 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
