# x y z reflectivity tag
0.584000 1.144000 -1.200000 14 0
0.599000 1.208000 -1.198000 12 0
0.617000 1.273000 -1.194000 13 0
0.612000 1.298000 -1.153000 36 0
0.608000 1.131000 -1.201000 14 0
0.623000 1.191000 -1.193000 13 0
0.647000 1.261000 -1.194000 13 0
0.652000 1.302000 -1.167000 31 0
0.630000 1.117000 -1.201000 14 0
0.649000 1.177000 -1.193000 13 0
0.675000 1.246000 -1.191000 12 0
0.694000 1.308000 -1.182000 19 0
0.651000 1.099000 -1.196000 15 0
0.675000 1.163000 -1.192000 14 0
0.704000 1.232000 -1.190000 12 0
0.729000 1.298000 -1.185000 13 0
0.673000 1.086000 -1.198000 14 0
0.702000 1.150000 -1.194000 12 0
0.734000 1.218000 -1.191000 13 0
0.762000 1.283000 -1.184000 13 0
0.693000 1.067000 -1.194000 14 0
0.725000 1.132000 -1.190000 13 0
0.760000 1.198000 -1.186000 13 0
0.790000 1.263000 -1.178000 13 0
0.715000 1.052000 -1.194000 14 0
0.749000 1.115000 -1.189000 13 0
0.789000 1.183000 -1.186000 12 0
0.824000 1.249000 -1.180000 13 0
0.735000 1.035000 -1.193000 16 0
0.774000 1.100000 -1.189000 13 0
0.818000 1.168000 -1.187000 13 0
0.856000 1.233000 -1.180000 13 0
0.755000 1.019000 -1.192000 15 0
0.798000 1.083000 -1.189000 13 0
0.843000 1.148000 -1.184000 12 0
0.887000 1.214000 -1.178000 14 0
0.774000 1.000000 -1.189000 14 0
0.822000 1.067000 -1.190000 14 0
0.870000 1.129000 -1.183000 12 0
0.918000 1.196000 -1.179000 13 0
0.794000 0.984000 -1.190000 9 0
0.841000 1.044000 -1.183000 11 0
0.898000 1.112000 -1.184000 12 0
0.951000 1.180000 -1.181000 12 0
0.813000 0.965000 -1.187000 5 0
0.860000 1.021000 -1.178000 6 0
0.920000 1.087000 -1.177000 6 0
0.976000 1.153000 -1.174000 6 0
0.816000 0.929000 -1.165000 1 0
0.877000 0.996000 -1.170000 2 0
0.941000 1.062000 -1.171000 1 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
0.584000 1.144000 -1.200000 14 0
0.599000 1.208000 -1.198000 12 0
0.617000 1.273000 -1.194000 13 0
0.612000 1.298000 -1.153000 36 0
0.608000 1.131000 -1.201000 14 0
0.623000 1.191000 -1.193000 13 0
0.647000 1.261000 -1.194000 13 0
0.652000 1.302000 -1.167000 31 0
0.630000 1.117000 -1.201000 14 0
0.649000 1.177000 -1.193000 13 0
0.675000 1.246000 -1.191000 12 0
0.694000 1.308000 -1.182000 19 0
0.651000 1.099000 -1.196000 15 0
0.675000 1.163000 -1.192000 14 0
0.704000 1.232000 -1.190000 12 0
0.729000 1.298000 -1.185000 13 0
0.673000 1.086000 -1.198000 14 0
0.702000 1.150000 -1.194000 12 0
0.734000 1.218000 -1.191000 13 0
0.762000 1.283000 -1.184000 13 0
0.693000 1.067000 -1.194000 14 0
0.725000 1.132000 -1.190000 13 0
0.760000 1.198000 -1.186000 13 0
0.790000 1.263000 -1.178000 13 0
0.715000 1.052000 -1.194000 14 0
0.749000 1.115000 -1.189000 13 0
0.789000 1.183000 -1.186000 12 0
0.824000 1.249000 -1.180000 13 0
0.735000 1.035000 -1.193000 16 0
0.774000 1.100000 -1.189000 13 0
0.818000 1.168000 -1.187000 13 0
0.856000 1.233000 -1.180000 13 0
0.755000 1.019000 -1.192000 15 0
0.798000 1.083000 -1.189000 13 0
0.843000 1.148000 -1.184000 12 0
0.887000 1.214000 -1.178000 14 0
0.774000 1.000000 -1.189000 14 0
0.822000 1.067000 -1.190000 14 0
0.870000 1.129000 -1.183000 12 0
0.918000 1.196000 -1.179000 13 0
0.794000 0.984000 -1.190000 9 0
0.841000 1.044000 -1.183000 11 0
0.898000 1.112000 -1.184000 12 0
0.951000 1.180000 -1.181000 12 0
0.813000 0.965000 -1.187000 5 0
0.860000 1.021000 -1.178000 6 0
0.920000 1.087000 -1.177000 6 0
0.976000 1.153000 -1.174000 6 0
0.816000 0.929000 -1.165000 1 0
0.877000 0.996000 -1.170000 2 0
0.941000 1.062000 -1.171000 1 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
