# x y z reflectivity tag
-0.733000 -1.013000 -0.126000 16 64
-0.747000 -0.955000 -0.126000 15 0
-0.764000 -0.905000 -0.129000 15 0
-0.777000 -0.854000 -0.130000 18 0
-0.743000 -0.977000 -0.123000 17 64
-0.758000 -0.925000 -0.125000 15 0
-0.771000 -0.873000 -0.128000 15 0
-0.789000 -0.828000 -0.131000 24 0
-0.748000 -0.937000 -0.119000 17 64
-0.769000 -0.894000 -0.124000 15 0
-0.780000 -0.843000 -0.127000 15 0
-0.795000 -0.797000 -0.130000 23 0
-0.761000 -0.909000 -0.118000 18 64
-0.775000 -0.860000 -0.122000 15 0
-0.788000 -0.813000 -0.126000 15 0
-0.807000 -0.773000 -0.131000 24 0
-0.772000 -0.878000 -0.116000 18 64
-0.785000 -0.831000 -0.120000 15 0
-0.794000 -0.782000 -0.125000 15 0
-0.811000 -0.743000 -0.131000 19 64
-0.779000 -0.845000 -0.113000 25 0
-0.796000 -0.804000 -0.119000 15 0
-0.807000 -0.759000 -0.126000 15 0
-0.819000 -0.717000 -0.131000 23 0
-0.789000 -0.816000 -0.111000 25 0
-0.801000 -0.772000 -0.118000 15 0
-0.810000 -0.728000 -0.125000 18 0
-0.825000 -0.690000 -0.131000 24 0
-0.796000 -0.785000 -0.109000 25 0
-0.807000 -0.742000 -0.116000 15 0
-0.815000 -0.700000 -0.124000 18 0
-0.829000 -0.662000 -0.131000 23 0
-0.805000 -0.757000 -0.107000 25 0
-0.819000 -0.718000 -0.116000 15 0
-0.824000 -0.675000 -0.124000 18 0
-0.836000 -0.637000 -0.131000 22 0
-0.812000 -0.728000 -0.106000 24 0
-0.824000 -0.690000 -0.114000 14 0
-0.831000 -0.649000 -0.123000 14 0
-0.843000 -0.613000 -0.132000 22 0
-0.817000 -0.698000 -0.104000 24 0
-0.826000 -0.659000 -0.113000 14 0
-0.836000 -0.623000 -0.123000 15 0
-0.854000 -0.593000 -0.133000 22 0
-0.825000 -0.671000 -0.102000 24 0
-0.834000 -0.634000 -0.112000 14 0
-0.849000 -0.603000 -0.124000 17 0
-0.854000 -0.565000 -0.133000 22 0
-0.836000 -0.648000 -0.101000 24 0
-0.845000 -0.612000 -0.112000 14 0
-0.837000 -0.566000 -0.121000 16 0
-0.854000 -0.537000 -0.132000 21 0
-0.840000 -0.619000 -0.099000 19 64
-0.853000 -0.587000 -0.111000 14 0
-0.846000 -0.544000 -0.121000 15 0
-0.865000 -0.518000 -0.134000 21 0
-0.848000 -0.594000 -0.098000 19 64
-0.856000 -0.561000 -0.110000 13 0
-0.856000 -0.523000 -0.122000 15 0
-0.865000 -0.491000 -0.133000 21 0
-0.845000 -0.562000 -0.096000 16 64
-0.858000 -0.533000 -0.109000 14 0
-0.860000 -0.499000 -0.122000 15 0
-0.743000 -0.401000 -0.115000 17 18
-0.849000 -0.536000 -0.095000 17 64
-0.869000 -0.512000 -0.109000 14 0
-0.862000 -0.474000 -0.121000 16 0
-0.876000 -0.447000 -0.135000 20 0
-0.855000 -0.512000 -0.094000 17 64
-0.869000 -0.485000 -0.108000 14 0
-0.845000 -0.440000 -0.118000 13 0
-0.879000 -0.424000 -0.135000 20 0
-0.865000 -0.490000 -0.093000 17 64
-0.637000 -0.336000 -0.078000 8 2
-0.871000 -0.428000 -0.121000 15 0
-0.877000 -0.400000 -0.135000 19 0
-0.674000 -0.361000 -0.071000 15 18
-0.876000 -0.437000 -0.107000 14 0
-0.880000 -0.408000 -0.122000 15 0
-0.892000 -0.382000 -0.137000 19 0
-0.870000 -0.439000 -0.091000 16 64
-0.879000 -0.413000 -0.107000 14 0
-0.881000 -0.385000 -0.122000 15 0
-0.877000 -0.353000 -0.135000 12 0
-0.882000 -0.419000 -0.091000 17 64
-0.881000 -0.389000 -0.106000 14 0
-0.884000 -0.362000 -0.122000 15 0
