# x y z reflectivity tag
0.000000 -0.000000 -0.000000 0 0
-0.812000 -0.241000 -0.246000 13 0
-0.913000 -0.237000 -0.293000 15 0
-0.923000 -0.205000 -0.313000 18 64
-0.896000 -0.275000 -0.254000 13 0
-0.914000 -0.248000 -0.275000 14 0
-0.923000 -0.218000 -0.295000 16 0
-0.926000 -0.185000 -0.313000 21 0
-0.913000 -0.257000 -0.256000 20 0
-0.920000 -0.226000 -0.276000 14 0
-0.928000 -0.197000 -0.296000 16 0
-0.937000 -0.166000 -0.317000 18 64
-0.921000 -0.235000 -0.257000 20 0
-0.924000 -0.205000 -0.276000 14 0
-0.926000 -0.175000 -0.295000 15 0
-0.939000 -0.145000 -0.318000 18 64
-0.924000 -0.213000 -0.256000 17 64
-0.929000 -0.183000 -0.276000 14 0
-0.935000 -0.154000 -0.298000 16 0
-0.942000 -0.124000 -0.319000 21 0
-0.929000 -0.190000 -0.257000 20 0
-0.933000 -0.162000 -0.277000 14 0
-0.941000 -0.134000 -0.300000 16 0
-0.944000 -0.103000 -0.321000 21 0
-0.936000 -0.169000 -0.257000 20 0
-0.948000 -0.141000 -0.281000 16 0
-0.940000 -0.112000 -0.299000 16 0
-0.951000 -0.083000 -0.324000 21 0
-0.938000 -0.146000 -0.257000 20 0
-0.939000 -0.118000 -0.278000 14 0
-0.950000 -0.091000 -0.303000 16 0
-0.961000 -0.063000 -0.328000 21 0
-0.943000 -0.123000 -0.258000 20 0
-0.956000 -0.097000 -0.283000 14 0
-0.953000 -0.070000 -0.304000 16 0
-0.965000 -0.042000 -0.330000 21 0
-0.951000 -0.101000 -0.259000 20 0
-0.959000 -0.075000 -0.283000 14 0
-0.957000 -0.048000 -0.306000 15 0
-0.970000 -0.021000 -0.333000 21 0
-0.955000 -0.078000 -0.260000 17 64
-0.962000 -0.053000 -0.284000 14 0
-0.962000 -0.027000 -0.308000 15 0
-0.983000 -0.000000 -0.339000 22 0
-0.961000 -0.056000 -0.261000 17 64
-0.966000 -0.030000 -0.286000 14 0
-0.966000 -0.005000 -0.310000 16 0
-0.983000 0.021000 -0.340000 18 64
-0.966000 -0.033000 -0.263000 17 64
-0.973000 -0.008000 -0.288000 14 0
-0.965000 0.016000 -0.311000 16 0
-0.987000 0.042000 -0.343000 18 64
-0.970000 -0.009000 -0.264000 17 64
-0.981000 0.014000 -0.291000 14 0
-0.973000 0.038000 -0.314000 16 0
-0.990000 0.064000 -0.346000 18 64
-0.970000 0.013000 -0.264000 21 0
-0.992000 0.037000 -0.295000 16 0
-0.972000 0.060000 -0.315000 16 0
-0.995000 0.086000 -0.349000 23 0
-0.974000 0.037000 -0.266000 17 64
-0.996000 0.061000 -0.297000 14 0
-0.996000 0.084000 -0.324000 17 0
-1.001000 0.109000 -0.353000 23 0
-0.984000 0.061000 -0.269000 16 64
-0.998000 0.085000 -0.299000 14 0
-1.000000 0.107000 -0.327000 17 0
-1.005000 0.131000 -0.357000 23 0
-0.998000 0.086000 -0.273000 18 64
-1.000000 0.108000 -0.301000 14 0
-1.003000 0.130000 -0.330000 17 0
-1.014000 0.155000 -0.363000 23 0
-1.008000 0.111000 -0.277000 18 64
-1.003000 0.132000 -0.303000 14 0
-1.000000 0.153000 -0.331000 14 0
-1.017000 0.178000 -0.366000 24 0
-1.007000 0.136000 -0.278000 18 64
-1.007000 0.157000 -0.306000 14 0
-1.014000 0.178000 -0.338000 15 0
-0.996000 0.197000 -0.361000 2 0
-1.010000 0.161000 -0.280000 18 64
-1.015000 0.183000 -0.311000 14 0
-1.000000 0.199000 -0.335000 2 0
-1.005000 0.221000 -0.367000 2 0
-1.007000 0.186000 -0.281000 6 64
-1.004000 0.205000 -0.309000 2 0
-1.004000 0.224000 -0.339000 2 0
-1.056000 0.257000 -0.389000 2 0
-1.001000 0.210000 -0.281000 2 64
-1.013000 0.231000 -0.314000 2 0
-1.086000 0.268000 -0.370000 1 2
-1.104000 0.294000 -0.410000 2 0
-1.009000 0.238000 -0.285000 1 64
-1.091000 0.277000 -0.341000 2 0
-1.106000 0.299000 -0.380000 2 0
-1.112000 0.322000 -0.417000 2 0
0.000000 -0.000000 -0.000000 0 0
-0.812000 -0.241000 -0.246000 13 0
-0.913000 -0.237000 -0.293000 15 0
-0.923000 -0.205000 -0.313000 18 64
-0.896000 -0.275000 -0.254000 13 0
-0.914000 -0.248000 -0.275000 14 0
-0.923000 -0.218000 -0.295000 16 0
-0.926000 -0.185000 -0.313000 21 0
-0.913000 -0.257000 -0.256000 20 0
-0.920000 -0.226000 -0.276000 14 0
-0.928000 -0.197000 -0.296000 16 0
-0.937000 -0.166000 -0.317000 18 64
-0.921000 -0.235000 -0.257000 20 0
-0.924000 -0.205000 -0.276000 14 0
-0.926000 -0.175000 -0.295000 15 0
-0.939000 -0.145000 -0.318000 18 64
-0.924000 -0.213000 -0.256000 17 64
-0.929000 -0.183000 -0.276000 14 0
-0.935000 -0.154000 -0.298000 16 0
-0.942000 -0.124000 -0.319000 21 0
-0.929000 -0.190000 -0.257000 20 0
-0.933000 -0.162000 -0.277000 14 0
-0.941000 -0.134000 -0.300000 16 0
-0.944000 -0.103000 -0.321000 21 0
-0.936000 -0.169000 -0.257000 20 0
-0.948000 -0.141000 -0.281000 16 0
-0.940000 -0.112000 -0.299000 16 0
-0.951000 -0.083000 -0.324000 21 0
-0.938000 -0.146000 -0.257000 20 0
-0.939000 -0.118000 -0.278000 14 0
-0.950000 -0.091000 -0.303000 16 0
-0.961000 -0.063000 -0.328000 21 0
-0.943000 -0.123000 -0.258000 20 0
-0.956000 -0.097000 -0.283000 14 0
-0.953000 -0.070000 -0.304000 16 0
-0.965000 -0.042000 -0.330000 21 0
-0.951000 -0.101000 -0.259000 20 0
-0.959000 -0.075000 -0.283000 14 0
-0.957000 -0.048000 -0.306000 15 0
-0.970000 -0.021000 -0.333000 21 0
-0.955000 -0.078000 -0.260000 17 64
-0.962000 -0.053000 -0.284000 14 0
-0.962000 -0.027000 -0.308000 15 0
-0.983000 -0.000000 -0.339000 22 0
-0.961000 -0.056000 -0.261000 17 64
-0.966000 -0.030000 -0.286000 14 0
-0.966000 -0.005000 -0.310000 16 0
