# x y z reflectivity tag
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
2.362000 -5.171000 -0.135000 26 0
4.002000 -9.592000 0.018000 105 0
1.939000 -3.820000 -0.313000 1 0
2.414000 -5.154000 -0.276000 20 0
2.222000 -5.182000 -0.137000 24 0
3.754000 -9.635000 0.007000 98 0
2.459000 -5.131000 -0.415000 80 0
1.147000 -2.603000 -0.138000 16 0
2.097000 -5.228000 -0.140000 26 0
3.516000 -9.701000 -0.002000 110 0
0.000000 -0.000000 -0.000000 0 0
1.080000 -2.615000 -0.138000 150 0
1.963000 -5.244000 -0.143000 25 0
3.276000 -9.760000 -0.013000 105 0
1.103000 -2.597000 -0.203000 1 0
1.032000 -2.670000 -0.140000 3 0
1.834000 -5.275000 -0.146000 26 0
3.038000 -9.816000 -0.024000 101 0
1.058000 -2.657000 -0.205000 0 0
1.130000 -3.136000 -0.163000 10 2
1.706000 -5.301000 -0.149000 26 0
2.798000 -9.863000 -0.035000 67 0
1.111000 -2.985000 -0.227000 31 0
1.122000 -3.357000 -0.173000 12 0
1.581000 -5.337000 -0.152000 36 0
2.310000 -8.950000 -0.042000 8 0
1.100000 -3.173000 -0.238000 12 0
1.661000 -5.377000 -0.276000 1 0
1.450000 -5.354000 -0.155000 28 0
2.325000 -9.977000 -0.058000 96 0
1.022000 -3.181000 -0.235000 10 0
1.532000 -5.396000 -0.276000 10 0
1.325000 -5.386000 -0.158000 26 0
2.090000 -10.031000 -0.069000 99 0
1.581000 -5.334000 -0.390000 47 0
1.410000 -5.443000 -0.277000 8 0
1.199000 -5.416000 -0.162000 27 0
1.851000 -10.083000 -0.082000 95 0
1.458000 -5.365000 -0.386000 41 0
1.279000 -5.452000 -0.276000 27 0
1.074000 -5.457000 -0.166000 19 0
1.617000 -10.148000 -0.094000 98 0
1.335000 -5.399000 -0.384000 38 0
1.153000 -5.480000 -0.277000 28 0
1.748000 -10.116000 -0.313000 105 0
1.374000 -10.173000 -0.107000 44 0
1.216000 -5.446000 -0.383000 59 0
1.878000 -10.083000 -0.509000 44 0
1.514000 -10.163000 -0.320000 88 0
0.000000 -0.000000 -0.000000 0 0
1.086000 -5.442000 -0.378000 44 0
1.647000 -10.131000 -0.509000 38 0
1.073000 -8.589000 -0.276000 1 0
0.000000 -0.000000 -0.000000 0 192
1.774000 -10.102000 -0.694000 44 0
1.406000 -10.116000 -0.508000 20 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
1.548000 -10.172000 -0.691000 4 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 128
-0.163000 -2.118000 -0.047000 2 0
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
-0.198000 -1.960000 -0.046000 2 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
-0.175000 -2.055000 -0.079000 1 0
-0.229000 -1.839000 -0.046000 2 0
0.000000 -0.000000 -0.000000 0 192
-0.150000 -2.132000 -0.108000 0 0
-0.210000 -1.937000 -0.076000 1 0
-0.256000 -1.732000 -0.046000 3 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
2.362000 -5.171000 -0.135000 26 0
4.002000 -9.592000 0.018000 105 0
1.939000 -3.820000 -0.313000 1 0
2.414000 -5.154000 -0.276000 20 0
2.222000 -5.182000 -0.137000 24 0
3.754000 -9.635000 0.007000 98 0
2.459000 -5.131000 -0.415000 80 0
1.147000 -2.603000 -0.138000 16 0
2.097000 -5.228000 -0.140000 26 0
3.516000 -9.701000 -0.002000 110 0
0.000000 -0.000000 -0.000000 0 0
1.080000 -2.615000 -0.138000 150 0
1.963000 -5.244000 -0.143000 25 0
3.276000 -9.760000 -0.013000 105 0
1.103000 -2.597000 -0.203000 1 0
1.032000 -2.670000 -0.140000 3 0
1.834000 -5.275000 -0.146000 26 0
3.038000 -9.816000 -0.024000 101 0
1.058000 -2.657000 -0.205000 0 0
1.130000 -3.136000 -0.163000 10 2
1.706000 -5.301000 -0.149000 26 0
2.798000 -9.863000 -0.035000 67 0
