# x y z reflectivity tag
-0.172000 -0.866000 -0.631000 0 0
-0.214000 -0.871000 -0.639000 0 0
-0.251000 -0.850000 -0.632000 0 0
-0.392000 -1.127000 -0.851000 8 0
-0.190000 -0.857000 -0.627000 0 0
-0.231000 -0.857000 -0.633000 0 0
-0.343000 -1.070000 -0.803000 1 2
-0.416000 -1.113000 -0.850000 9 0
-0.209000 -0.857000 -0.630000 0 0
-0.251000 -0.856000 -0.637000 0 0
-0.387000 -1.119000 -0.848000 8 0
-0.446000 -1.114000 -0.862000 8 0
-0.229000 -0.854000 -0.630000 0 0
-0.349000 -1.098000 -0.823000 1 2
-0.415000 -1.117000 -0.856000 8 0
-0.403000 -0.942000 -0.739000 0 2
-0.251000 -0.860000 -0.637000 0 0
-0.384000 -1.119000 -0.845000 8 0
-0.440000 -1.107000 -0.857000 8 0
0.000000 -0.000000 -0.000000 0 0
-0.277000 -0.878000 -0.655000 0 0
-0.413000 -1.122000 -0.854000 8 0
-0.407000 -0.957000 -0.750000 1 2
-0.626000 -1.290000 -1.042000 55 0
-0.380000 -1.118000 -0.838000 5 0
-0.438000 -1.112000 -0.854000 8 0
-0.454000 -1.006000 -0.797000 0 0
-0.517000 -1.006000 -0.825000 2 0
-0.411000 -1.127000 -0.850000 10 0
-0.406000 -0.966000 -0.749000 1 2
-0.630000 -1.312000 -1.054000 10 0
-0.657000 -1.209000 -1.007000 11 0
-0.442000 -1.131000 -0.860000 9 0
-0.443000 -0.992000 -0.777000 0 0
-0.496000 -0.977000 -0.795000 2 0
-0.668000 -1.163000 -0.986000 45 0
-0.395000 -0.951000 -0.728000 1 0
-0.627000 -1.322000 -1.047000 10 0
-0.653000 -1.217000 -1.004000 10 0
-0.676000 -1.116000 -0.962000 24 0
-0.445000 -1.005000 -0.777000 0 0
-0.495000 -0.988000 -0.791000 2 0
-0.661000 -1.166000 -0.976000 50 0
-0.682000 -1.069000 -0.939000 0 64
-0.622000 -1.325000 -1.033000 11 0
-0.649000 -1.224000 -0.993000 9 0
-0.676000 -1.132000 -0.963000 8 0
-0.673000 -1.003000 -0.898000 1 0
-0.490000 -0.986000 -0.776000 2 0
-0.663000 -1.185000 -0.973000 56 0
-0.684000 -1.088000 -0.940000 18 0
0.000000 -0.000000 -0.000000 0 0
-0.648000 -1.234000 -0.981000 13 0
-0.670000 -1.138000 -0.947000 47 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
-0.656000 -1.185000 -0.953000 59 0
-0.685000 -1.105000 -0.933000 9 0
-0.680000 -0.980000 -0.876000 1 0
0.000000 -0.000000 -0.000000 0 128
-0.670000 -1.149000 -0.935000 14 0
-0.690000 -1.059000 -0.908000 16 0
0.000000 -0.000000 -0.000000 0 0
-0.716000 -0.880000 -0.856000 0 64
-0.683000 -1.113000 -0.916000 12 0
-0.700000 -1.023000 -0.890000 0 0
0.000000 -0.000000 -0.000000 0 128
-0.728000 -0.853000 -0.849000 40 0
-0.692000 -1.072000 -0.895000 11 0
-0.684000 -0.953000 -0.843000 1 0
-0.684000 -0.855000 -0.809000 1 0
-0.747000 -0.835000 -0.852000 13 0
-0.700000 -1.033000 -0.874000 4 0
0.000000 -0.000000 -0.000000 0 0
-0.730000 -0.871000 -0.842000 1 64
-0.755000 -0.806000 -0.843000 13 0
-0.704000 -0.990000 -0.850000 9 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
-0.770000 -0.785000 -0.842000 17 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
-0.750000 -0.817000 -0.826000 12 0
-0.773000 -0.753000 -0.830000 12 0
0.000000 -0.000000 -0.000000 0 0
-0.745000 -0.861000 -0.820000 0 0
-0.762000 -0.792000 -0.820000 12 0
-0.779000 -0.726000 -0.822000 12 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
-0.769000 -0.765000 -0.811000 16 0
-0.787000 -0.700000 -0.816000 12 0
0.000000 -0.000000 -0.000000 0 128
-0.758000 -0.800000 -0.795000 9 0
-0.780000 -0.741000 -0.806000 12 0
-0.791000 -0.672000 -0.807000 15 0
-0.172000 -0.866000 -0.631000 0 0
-0.214000 -0.871000 -0.639000 0 0
-0.251000 -0.850000 -0.632000 0 0
-0.392000 -1.127000 -0.851000 8 0
-0.190000 -0.857000 -0.627000 0 0
-0.231000 -0.857000 -0.633000 0 0
-0.343000 -1.070000 -0.803000 1 2
-0.416000 -1.113000 -0.850000 9 0
-0.209000 -0.857000 -0.630000 0 0
-0.251000 -0.856000 -0.637000 0 0
-0.387000 -1.119000 -0.848000 8 0
-0.446000 -1.114000 -0.862000 8 0
-0.229000 -0.854000 -0.630000 0 0
-0.349000 -1.098000 -0.823000 1 2
-0.415000 -1.117000 -0.856000 8 0
-0.403000 -0.942000 -0.739000 0 2
-0.251000 -0.860000 -0.637000 0 0
-0.384000 -1.119000 -0.845000 8 0
-0.440000 -1.107000 -0.857000 8 0
0.000000 -0.000000 -0.000000 0 0
-0.277000 -0.878000 -0.655000 0 0
-0.413000 -1.122000 -0.854000 8 0
-0.407000 -0.957000 -0.750000 1 2
-0.626000 -1.290000 -1.042000 55 0
-0.380000 -1.118000 -0.838000 5 0
-0.438000 -1.112000 -0.854000 8 0
-0.454000 -1.006000 -0.797000 0 0
-0.517000 -1.006000 -0.825000 2 0
-0.411000 -1.127000 -0.850000 10 0
-0.406000 -0.966000 -0.749000 1 2
-0.630000 -1.312000 -1.054000 10 0
-0.657000 -1.209000 -1.007000 11 0
-0.442000 -1.131000 -0.860000 9 0
-0.443000 -0.992000 -0.777000 0 0
-0.496000 -0.977000 -0.795000 2 0
-0.668000 -1.163000 -0.986000 45 0
-0.395000 -0.951000 -0.728000 1 0
-0.627000 -1.322000 -1.047000 10 0
-0.653000 -1.217000 -1.004000 10 0
-0.676000 -1.116000 -0.962000 24 0
-0.445000 -1.005000 -0.777000 0 0
-0.495000 -0.988000 -0.791000 2 0
-0.661000 -1.166000 -0.976000 50 0
-0.682000 -1.069000 -0.939000 0 64
-0.622000 -1.325000 -1.033000 11 0
-0.649000 -1.224000 -0.993000 9 0
-0.676000 -1.132000 -0.963000 8 0
-0.673000 -1.003000 -0.898000 1 0
-0.490000 -0.986000 -0.776000 2 0
-0.663000 -1.185000 -0.973000 56 0
-0.684000 -1.088000 -0.940000 18 0
0.000000 -0.000000 -0.000000 0 0
-0.648000 -1.234000 -0.981000 13 0
-0.670000 -1.138000 -0.947000 47 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
-0.656000 -1.185000 -0.953000 59 0
-0.685000 -1.105000 -0.933000 9 0
-0.680000 -0.980000 -0.876000 1 0
