# x y z reflectivity tag
0.202000 -0.807000 -0.584000 11 0
0.165000 -0.819000 -0.589000 9 0
0.129000 -0.823000 -0.592000 5 0
0.000000 -0.000000 -0.000000 19 0
0.186000 -0.825000 -0.591000 9 0
0.149000 -0.834000 -0.596000 7 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 192
0.163000 -0.813000 -0.578000 13 0
0.129000 -0.831000 -0.591000 2 0
0.009000 -0.081000 -0.058000 5 16
0.000000 -0.000000 -0.000000 0 192
0.147000 -0.833000 -0.588000 8 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 5 0
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 192
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
-0.019000 -1.136000 -0.822000 10 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 0
-0.043000 -1.133000 -0.822000 12 0
0.000000 -0.000000 -0.000000 0 128
0.000000 -0.000000 -0.000000 0 128
-0.025000 -1.152000 -0.820000 8 0
-0.067000 -1.131000 -0.822000 10 0
0.000000 -0.000000 -0.000000 0 128
-0.007000 -1.175000 -0.817000 28 0
-0.050000 -1.151000 -0.820000 10 0
-0.092000 -1.129000 -0.823000 10 0
0.000000 -0.000000 -0.000000 0 128
-0.034000 -1.181000 -0.820000 9 0
-0.076000 -1.154000 -0.823000 9 0
-0.116000 -1.128000 -0.825000 10 0
-0.017000 -1.202000 -0.814000 37 0
-0.061000 -1.179000 -0.818000 9 0
-0.102000 -1.154000 -0.824000 9 0
-0.140000 -1.124000 -0.826000 9 0
-0.046000 -1.214000 -0.820000 10 0
-0.089000 -1.186000 -0.823000 9 0
-0.127000 -1.150000 -0.823000 8 0
-0.163000 -1.117000 -0.825000 9 0
-0.075000 -1.218000 -0.821000 10 0
-0.116000 -1.183000 -0.821000 8 0
-0.152000 -1.146000 -0.823000 8 0
-0.185000 -1.099000 -0.815000 3 0
-0.104000 -1.218000 -0.820000 10 0
-0.144000 -1.188000 -0.826000 8 0
-0.179000 -1.148000 -0.827000 8 0
-0.164000 -0.860000 -0.641000 0 2
-0.134000 -1.220000 -0.821000 10 0
-0.173000 -1.191000 -0.829000 8 0
-0.200000 -1.124000 -0.812000 3 0
-0.183000 -0.861000 -0.646000 0 0
-0.165000 -1.234000 -0.830000 10 0
-0.200000 -1.190000 -0.830000 8 0
-0.177000 -0.880000 -0.638000 0 0
-0.247000 -1.053000 -0.795000 2 2
-0.196000 -1.242000 -0.836000 10 0
-0.228000 -1.187000 -0.830000 8 0
-0.194000 -0.866000 -0.631000 0 0
-0.282000 -1.097000 -0.833000 7 0
-0.227000 -1.244000 -0.838000 10 0
-0.254000 -1.173000 -0.823000 5 0
-0.213000 -0.861000 -0.631000 0 0
-0.307000 -1.096000 -0.839000 8 0
-0.258000 -1.244000 -0.840000 9 0
-0.269000 -1.121000 -0.790000 2 0
-0.231000 -0.852000 -0.628000 0 0
-0.331000 -1.090000 -0.841000 9 0
-0.289000 -1.243000 -0.841000 9 0
-0.258000 -0.976000 -0.691000 0 0
-0.253000 -0.858000 -0.637000 0 0
-0.355000 -1.086000 -0.844000 9 0
-0.322000 -1.250000 -0.848000 9 0
-0.263000 -0.910000 -0.647000 0 0
