# x y z reflectivity tag
-0.844000 -0.562000 -0.073000 21 0
-0.857000 -0.549000 -0.104000 14 0
-0.852000 -0.527000 -0.132000 16 0
-0.862000 -0.514000 -0.162000 21 0
-0.850000 -0.537000 -0.072000 21 0
-0.862000 -0.524000 -0.103000 14 0
-0.859000 -0.504000 -0.131000 15 0
-0.866000 -0.491000 -0.160000 21 0
-0.859000 -0.514000 -0.072000 17 64
-0.865000 -0.498000 -0.102000 13 0
-0.861000 -0.480000 -0.130000 15 0
-0.713000 -0.384000 -0.130000 16 18
-0.868000 -0.491000 -0.071000 17 64
-0.875000 -0.477000 -0.101000 16 0
-0.607000 -0.320000 -0.090000 6 18
-0.882000 -0.450000 -0.159000 21 0
-0.867000 -0.463000 -0.070000 17 0
-0.832000 -0.428000 -0.095000 12 1
-0.876000 -0.437000 -0.128000 15 0
-0.879000 -0.424000 -0.157000 20 0
-0.655000 -0.330000 -0.052000 5 2
-0.879000 -0.427000 -0.099000 14 0
-0.878000 -0.413000 -0.127000 15 0
-0.882000 -0.403000 -0.155000 20 0
-0.879000 -0.416000 -0.069000 17 64
-0.884000 -0.404000 -0.098000 12 0
-0.881000 -0.391000 -0.126000 15 0
-0.891000 -0.383000 -0.155000 20 0
-0.884000 -0.393000 -0.069000 17 64
-0.892000 -0.383000 -0.098000 14 0
-0.885000 -0.369000 -0.125000 15 0
-0.896000 -0.362000 -0.154000 19 0
-0.645000 -0.268000 -0.049000 18 34
-0.908000 -0.365000 -0.099000 7 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
-0.598000 -0.231000 -0.045000 9 16
-0.602000 -0.225000 -0.064000 2 18
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
-0.595000 -0.207000 -0.063000 3 16
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
-0.591000 -0.196000 -0.044000 9 32
0.000000 -0.000000 -0.000000 0 0
-0.894000 -0.280000 -0.121000 12 0
-0.917000 -0.280000 -0.151000 19 0
0.000000 -0.000000 -0.000000 0 0
-0.911000 -0.270000 -0.095000 16 0
-0.915000 -0.264000 -0.123000 15 0
-0.915000 -0.258000 -0.149000 19 0
-0.920000 -0.257000 -0.067000 17 64
-0.921000 -0.249000 -0.095000 14 0
-0.921000 -0.243000 -0.122000 15 0
-0.912000 -0.235000 -0.148000 19 0
-0.923000 -0.234000 -0.067000 17 64
-0.927000 -0.228000 -0.095000 14 0
-0.929000 -0.223000 -0.122000 15 0
-0.926000 -0.217000 -0.148000 19 0
-0.924000 -0.211000 -0.067000 16 64
-0.934000 -0.206000 -0.095000 14 0
-0.927000 -0.201000 -0.121000 15 0
-0.922000 -0.195000 -0.147000 19 0
-0.935000 -0.189000 -0.067000 17 64
-0.937000 -0.184000 -0.095000 14 0
-0.935000 -0.180000 -0.121000 15 0
-0.934000 -0.176000 -0.147000 19 0
-0.936000 -0.166000 -0.067000 16 0
-0.948000 -0.163000 -0.095000 14 0
-0.939000 -0.159000 -0.121000 15 0
-0.938000 -0.156000 -0.147000 19 0
-0.941000 -0.144000 -0.067000 17 0
-0.951000 -0.141000 -0.095000 14 0
-0.946000 -0.138000 -0.121000 15 0
-0.949000 -0.137000 -0.148000 19 0
-0.947000 -0.121000 -0.068000 17 0
-0.951000 -0.118000 -0.095000 14 0
-0.951000 -0.117000 -0.121000 15 0
-0.952000 -0.116000 -0.147000 19 0
-0.954000 -0.098000 -0.068000 17 64
-0.957000 -0.096000 -0.095000 14 0
-0.955000 -0.096000 -0.121000 15 0
-0.958000 -0.095000 -0.147000 19 0
-0.962000 -0.076000 -0.069000 17 0
-0.961000 -0.074000 -0.095000 14 0
-0.957000 -0.074000 -0.120000 15 0
-0.968000 -0.075000 -0.147000 20 0
-0.964000 -0.052000 -0.069000 17 0
-0.971000 -0.052000 -0.096000 14 0
-0.965000 -0.053000 -0.121000 15 0
-0.970000 -0.053000 -0.147000 19 0
-0.975000 -0.029000 -0.070000 17 64
-0.974000 -0.029000 -0.096000 14 0
-0.967000 -0.031000 -0.120000 15 0
-0.974000 -0.032000 -0.146000 20 0
-0.844000 -0.562000 -0.073000 21 0
-0.857000 -0.549000 -0.104000 14 0
-0.852000 -0.527000 -0.132000 16 0
-0.862000 -0.514000 -0.162000 21 0
-0.850000 -0.537000 -0.072000 21 0
-0.862000 -0.524000 -0.103000 14 0
-0.859000 -0.504000 -0.131000 15 0
-0.866000 -0.491000 -0.160000 21 0
-0.859000 -0.514000 -0.072000 17 64
-0.865000 -0.498000 -0.102000 13 0
-0.861000 -0.480000 -0.130000 15 0
-0.713000 -0.384000 -0.130000 16 18
-0.868000 -0.491000 -0.071000 17 64
-0.875000 -0.477000 -0.101000 16 0
-0.607000 -0.320000 -0.090000 6 18
-0.882000 -0.450000 -0.159000 21 0
-0.867000 -0.463000 -0.070000 17 0
-0.832000 -0.428000 -0.095000 12 1
-0.876000 -0.437000 -0.128000 15 0
-0.879000 -0.424000 -0.157000 20 0
-0.655000 -0.330000 -0.052000 5 2
-0.879000 -0.427000 -0.099000 14 0
-0.878000 -0.413000 -0.127000 15 0
-0.882000 -0.403000 -0.155000 20 0
-0.879000 -0.416000 -0.069000 17 64
-0.884000 -0.404000 -0.098000 12 0
-0.881000 -0.391000 -0.126000 15 0
-0.891000 -0.383000 -0.155000 20 0
-0.884000 -0.393000 -0.069000 17 64
-0.892000 -0.383000 -0.098000 14 0
-0.885000 -0.369000 -0.125000 15 0
-0.896000 -0.362000 -0.154000 19 0
-0.645000 -0.268000 -0.049000 18 34
-0.908000 -0.365000 -0.099000 7 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
-0.598000 -0.231000 -0.045000 9 16
-0.602000 -0.225000 -0.064000 2 18
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
-0.595000 -0.207000 -0.063000 3 16
0.000000 -0.000000 -0.000000 0 0
0.000000 -0.000000 -0.000000 0 0
-0.591000 -0.196000 -0.044000 9 32
0.000000 -0.000000 -0.000000 0 0
-0.894000 -0.280000 -0.121000 12 0
-0.917000 -0.280000 -0.151000 19 0
0.000000 -0.000000 -0.000000 0 0
-0.911000 -0.270000 -0.095000 16 0
-0.915000 -0.264000 -0.123000 15 0
-0.915000 -0.258000 -0.149000 19 0
-0.920000 -0.257000 -0.067000 17 64
-0.921000 -0.249000 -0.095000 14 0
-0.921000 -0.243000 -0.122000 15 0
-0.912000 -0.235000 -0.148000 19 0
-0.923000 -0.234000 -0.067000 17 64
-0.927000 -0.228000 -0.095000 14 0
-0.929000 -0.223000 -0.122000 15 0
-0.926000 -0.217000 -0.148000 19 0
-0.924000 -0.211000 -0.067000 16 64
-0.934000 -0.206000 -0.095000 14 0
-0.927000 -0.201000 -0.121000 15 0
-0.922000 -0.195000 -0.147000 19 0
-0.935000 -0.189000 -0.067000 17 64
-0.937000 -0.184000 -0.095000 14 0
-0.935000 -0.180000 -0.121000 15 0
-0.934000 -0.176000 -0.147000 19 0
-0.936000 -0.166000 -0.067000 16 0
-0.948000 -0.163000 -0.095000 14 0
-0.939000 -0.159000 -0.121000 15 0
-0.938000 -0.156000 -0.147000 19 0
-0.941000 -0.144000 -0.067000 17 0
-0.951000 -0.141000 -0.095000 14 0
-0.946000 -0.138000 -0.121000 15 0
-0.949000 -0.137000 -0.148000 19 0
-0.947000 -0.121000 -0.068000 17 0
-0.951000 -0.118000 -0.095000 14 0
-0.951000 -0.117000 -0.121000 15 0
-0.952000 -0.116000 -0.147000 19 0
-0.954000 -0.098000 -0.068000 17 64
-0.957000 -0.096000 -0.095000 14 0
