# timestamp x y z qw qx qy qz
0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
2.000000 0.237473 0.044366 0.699346 0.999074 0.002451 -0.003248 -0.042839
3.000000 0.431908 0.047722 1.346412 0.996705 0.001895 -0.015791 -0.079533
4.000000 0.609980 0.038619 1.998115 0.992832 0.001337 -0.028310 -0.116107
5.000000 0.482626 -0.067804 2.068879 0.992996 0.073655 0.000699 -0.092381
6.000000 0.157788 -0.004539 0.818350 0.996826 0.054132 0.024042 -0.053189
7.000000 -0.541814 0.291120 -0.298771 0.991027 0.080773 0.027257 -0.102947
8.000000 -0.763515 -0.044100 -1.119245 0.967313 -0.084464 -0.127925 -0.202007
9.000000 -0.087027 -0.312262 -0.319927 0.985793 -0.145550 -0.064811 -0.053171
10.000000 0.325932 0.148050 1.144548 0.992019 -0.096558 -0.043099 0.068687
11.000000 0.387924 0.413110 2.004134 0.984634 -0.063034 -0.133643 0.093073
12.000000 0.266492 0.375172 2.666619 0.981727 0.002628 -0.189907 0.011835
13.000000 0.228280 0.195122 2.343588 0.981772 0.096990 -0.159138 -0.037300
14.000000 0.160347 0.103652 2.029440 0.982266 0.162380 -0.051154 -0.078550
15.000000 0.151163 -0.019616 1.822795 0.980846 0.168366 0.029754 -0.093318
16.000000 0.173618 0.124347 1.588402 0.986678 0.143833 0.026315 -0.071312
17.000000 0.278118 0.190851 1.704451 0.991675 0.106845 -0.044375 -0.056523
18.000000 0.335663 0.266638 1.807704 0.992558 0.072248 -0.093389 -0.029780
19.000000 0.362774 0.216043 1.524567 0.998638 -0.004679 -0.051650 -0.005683
20.000000 -0.030177 0.289049 1.157278 0.993313 -0.084641 0.049596 0.060865
21.000000 -0.000277 -0.002968 0.894532 0.984125 -0.150484 0.089426 0.029252
22.000000 -0.229595 -0.300967 0.989741 0.947249 -0.279359 0.154218 -0.029900
23.000000 -0.108851 -0.403234 1.225256 0.915926 -0.386165 0.092021 -0.059057
24.000000 0.183348 -0.218600 1.005873 0.934152 -0.354714 0.033512 -0.020372
25.000000 0.288827 -0.063733 0.796052 0.955043 -0.296175 0.012830 0.002827
26.000000 0.228994 -0.090624 0.817220 0.971321 -0.237045 0.018395 0.002489
27.000000 0.124997 -0.107147 0.867953 0.983969 -0.174802 0.034431 -0.008048
28.000000 0.019441 -0.129720 0.877230 0.992100 -0.107717 0.061741 -0.017976
29.000000 0.028002 0.111794 0.937963 0.994315 -0.046458 -0.089528 -0.034120
30.000000 -0.159237 0.400403 1.019644 0.970206 0.078837 -0.210456 -0.090520
31.000000 -0.164048 0.355604 1.475387 0.889460 0.178336 -0.401358 -0.126367
32.000000 -0.074024 0.022112 1.985164 0.856391 0.207417 -0.449496 -0.146721
33.000000 -0.392610 -0.376715 2.287743 0.777951 0.246061 -0.550159 -0.177686
34.000000 -1.047571 -0.552640 2.587039 0.682703 0.229909 -0.659431 -0.214963
35.000000 -1.149420 -0.537452 2.528102 -0.610915 -0.218940 0.730537 0.212519
36.000000 -0.657164 -0.388905 2.517513 -0.627189 -0.181355 0.725607 0.217342
37.000000 -0.330192 -0.202491 2.534821 -0.678061 -0.055933 0.701434 0.212357
38.000000 -0.298465 -0.309346 2.358592 0.724555 -0.119421 -0.603044 -0.311603
