timestamp,gx,gy,gz,ax,ay,az
434.79492965,-0.014586663,-0.012174733,-0.0109732,-0.07152906,-0.000687786,-1.0003504
434.79905984,-0.012456134,-0.013239997,-0.0109732,-0.068843514,-0.0014202079,-1.0042566
434.80493129,-0.015651926,-0.013239997,-0.008842669,-0.06615797,-0.0016643485,-1.0052332
434.80908035,-0.015651926,-0.012174733,-0.008842669,-0.07152906,-0.0048381765,-1.0042566
434.81493196,-0.015651926,-0.012174733,-0.0077774078,-0.0705525,-0.008988568,-1.0003504
434.81926652,-0.014586663,-0.010044204,-0.008842669,-0.073482186,-0.0028850515,-0.99449104
434.82488752,-0.012456134,-0.012174733,-0.008842669,-0.07104078,-0.0021526297,-0.9949793
434.82925302,-0.015651926,-0.012174733,-0.0077774078,-0.07201734,-0.0043498953,-1.0005945
434.83493064,-0.014586663,-0.012174733,-0.009907931,-0.069575936,-0.004594036,-1.0045007
434.83904662,-0.013521398,-0.013239997,-0.008842669,-0.069331795,-0.0019084892,-1.0057214
434.84492994,-0.012456134,-0.012174733,-0.0077774078,-0.07006422,-0.0033733328,-1.0023035
434.84945412,-0.016717192,-0.013239997,-0.0077774078,-0.07079664,-0.009232708,-0.9974207
434.85475032,-0.016717192,-0.013239997,-0.0109732,-0.073238045,-0.005326458,-0.99644417
434.85902251,-0.015651926,-0.0111094685,-0.009907931,-0.0705525,-0.00019950478,-0.99815315
434.86493111,-0.015651926,-0.012174733,-0.009907931,-0.07250562,-0.0019084892,-1.00328
434.86930484,-0.014586663,-0.013239997,-0.0109732,-0.06859937,-0.003861614,-1.0037683
434.87492984,-0.013521398,-0.0111094685,-0.0077774078,-0.0705525,-0.000687786,-1.0030359
434.87912256,-0.016717192,-0.012174733,-0.0077774078,-0.07201734,-0.0021526297,-1.0005945
434.88478385,-0.012456134,-0.0111094685,-0.0077774078,-0.073482186,-0.0043498953,-0.9974207
434.88908642,-0.012456134,-0.012174733,-0.005646877,-0.076900154,-0.0036174734,-0.99766487
434.89493048,-0.015651926,-0.012174733,-0.0067121387,-0.07494703,-0.000687786,-0.997909
434.89927254,-0.016717192,-0.012174733,-0.0045816116,-0.07421461,0.001265339,-1.0040125
434.90492984,-0.017782457,-0.012174733,-0.0035163462,-0.07152906,-0.002640911,-1.0057214
434.90912544,-0.015651926,-0.0111094685,-0.0035163462,-0.07421461,-0.0033733328,-1.004989
434.91493484,-0.012456134,-0.0111094685,-0.005646877,-0.07397047,-0.0023967703,-0.99937385
434.91916091,-0.013521398,-0.0111094685,-0.005646877,-0.07470289,-0.0019084892,-0.9949793
434.92492968,-0.016717192,-0.012174733,-0.005646877,-0.076900154,-0.0033733328,-0.9959559
434.92924056,-0.014586663,-0.00897894,-0.0045816116,-0.07470289,0.00028877647,-1.0001062
434.93474348,-0.014586663,-0.010044204,-0.0067121387,-0.072749764,0.00028877647,-1.00328
434.93908778,-0.013521398,-0.010044204,-0.0067121387,-0.07201734,-0.000687786,-1.0037683
434.94474861,-0.016717192,-0.0111094685,-0.0045816116,-0.07397047,-0.002640911,-1.0023035
434.94908373,-0.016717192,-0.010044204,-0.005646877,-0.07397047,-0.00019950478,-0.9991297
434.95493608,-0.014586663,-0.00897894,-0.0067121387,-0.076656014,-0.0016643485,-0.99644417
434.9592816,-0.015651926,-0.010044204,-0.0067121387,-0.07519117,0.00028877647,-0.9974207
434.96493143,-0.012456134,-0.010044204,-0.005646877,-0.0717732,0.0041950266,-1.001571
434.96916686,-0.014586663,-0.010044204,-0.0045816116,-0.073238045,0.0037067453,-1.0042566
434.97493298,-0.013521398,-0.00897894,-0.005646877,-0.07104078,0.0022419016,-1.0042566
434.97930814,-0.010325605,-0.00897894,-0.005646877,-0.07201734,0.0037067453,-1.001571
434.98484712,-0.0113908695,-0.00897894,-0.005646877,-0.07104078,0.0005329171,-0.9954676
434.98915174,-0.012456134,-0.007913675,-0.005646877,-0.073482186,0.0005329171,-0.99522346
434.99492995,-0.014586663,-0.00897894,-0.0077774078,-0.073726326,0.0010211983,-0.9988856
434.99926542,-0.013521398,-0.00897894,-0.0045816116,-0.073726326,0.0027301828,-1.004989
435.00487261,-0.013521398,-0.007913675,-0.005646877,-0.07104078,0.0037067453,-1.0047449
435.0091022,-0.012456134,-0.007913675,-0.005646877,-0.07104078,-0.0011760673,-1.0042566
435.01493142,-0.010325605,-0.007913675,-0.005646877,-0.07104078,-0.002640911,-0.999618
435.01919582,-0.012456134,-0.007913675,-0.005646877,-0.07030836,-0.0014202079,-0.9959559
435.0249298,-0.013521398,-0.007913675,-0.005646877,-0.07445875,0.00028877647,-0.9962
435.02913593,-0.0113908695,-0.00897894,-0.005646877,-0.07470289,-0.00019950478,-0.99864143
435.03493117,-0.012456134,-0.007913675,-0.0077774078,-0.07226148,-0.00019950478,-1.0035242
435.0392819,-0.0113908695,-0.0068484107,-0.005646877,-0.069331795,-0.0011760673,-1.0047449
435.04487338,-0.014586663,-0.0068484107,-0.005646877,-0.07079664,-0.0019084892,-1.0047449
435.04904367,-0.014586663,-0.0068484107,-0.0045816116,-0.07250562,-0.005326458,-1.001571
435.05493042,-0.013521398,-0.0057831462,-0.005646877,-0.073726326,-0.0028850515,-0.9954676
435.05931484,-0.012456134,-0.007913675,-0.0067121387,-0.07250562,-0.000687786,-0.99644417
435.06478984,-0.013521398,-0.007913675,-0.0045816116,-0.07128492,-0.000687786,-1.001571
435.06907673,-0.012456134,-0.00897894,-0.0045816116,-0.06859937,-0.00093192665,-1.0042566
435.07493175,-0.009260341,-0.0068484107,-0.005646877,-0.0705525,-0.00019950478,-1.0037683
435.0793592,-0.009260341,-0.0057831462,-0.005646877,-0.07079664,-0.0023967703,-0.99986213
435.08493064,-0.012456134,-0.0068484107,-0.005646877,-0.07226148,-0.0023967703,-0.9971766
435.08906404,-0.013521398,-0.0057831462,-0.005646877,-0.07226148,-0.003861614,-0.99644417
