# timestamp x y z qw qx qy qz
0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
1.000000 0.015755 0.018149 -0.383944 0.999388 0.022621 -0.026383 0.004085
2.000000 -0.009440 0.010727 -0.578980 0.999339 0.025543 -0.025878 0.000477
3.000000 -0.070076 -0.067101 -0.718371 0.999881 -0.015101 0.002061 0.002256
4.000000 -0.140030 -0.185888 -0.738803 0.998027 -0.060023 0.007545 0.016784
5.000000 -0.026015 -0.024757 0.066042 0.999908 -0.013131 0.000260 0.003341
6.000000 0.051574 0.069019 0.686745 0.999397 0.026865 -0.020180 -0.008761
7.000000 0.105177 0.111140 1.315583 0.996723 0.066803 -0.040576 -0.020844
8.000000 0.150750 0.185773 1.713008 0.994654 0.099548 0.026577 -0.006880
9.000000 -0.103543 -0.089486 1.650879 0.988090 0.152378 0.011016 0.018392
