timestamp,gx,gy,gz,ax,ay,az
5993.80043557,-0.01884772,-0.0057831462,0.013527885,-0.01903883,-0.023637004,-0.9959559
5993.8062359,-0.016717192,-0.004717882,0.009266827,-0.01928297,-0.020707317,-1.0023035
5993.81043392,-0.015651926,-0.004717882,0.011397354,-0.021724377,-0.019242473,-1.0120691
5993.8162362,-0.017782457,-0.0057831462,0.010332089,-0.017573986,-0.019486614,-1.0132898
5993.8205632,-0.014586663,-0.0057831462,0.0071362965,-0.017085705,-0.017289348,-1.0037683
5993.82623629,-0.015651926,-0.0057831462,0.01246262,-0.017085705,-0.018754192,-0.997909
5993.83040905,-0.015651926,-0.0057831462,0.011397354,-0.018550549,-0.02192802,-0.99766487
5993.83623672,-0.013521398,-0.0057831462,0.010332089,-0.020015392,-0.022660442,-1.0008386
5993.84055641,-0.017782457,-0.0057831462,0.011397354,-0.01928297,-0.02192802,-1.0035242
5993.84623623,-0.014586663,-0.007913675,0.009266827,-0.021236096,-0.019730754,-1.0059656
5993.85046738,-0.014586663,-0.0068484107,0.010332089,-0.019771252,-0.01777763,-1.0088953
5993.85612334,-0.016717192,-0.0057831462,0.009266827,-0.01879469,-0.018998332,-1.0081629
5993.86024309,-0.013521398,-0.0036526173,0.011397354,-0.01879469,-0.019974895,-1.0018152
5993.86623763,-0.014586663,-0.004717882,0.011397354,-0.01562086,-0.02168388,-0.9942469
5993.87063681,-0.016717192,-0.0068484107,0.008201562,-0.020259533,-0.022660442,-0.99644417
5993.87623683,-0.013521398,-0.0057831462,0.01246262,-0.021236096,-0.020951457,-1.0062097
5993.88058017,-0.019912984,-0.0057831462,0.009266827,-0.019527111,-0.01802177,-1.0132898
5993.88623664,-0.016717192,-0.0068484107,0.008201562,-0.021236096,-0.018510051,-1.0096277
5993.89047689,-0.015651926,-0.0068484107,0.01246262,-0.017085705,-0.020219035,-0.9983973
5993.8962374,-0.016717192,-0.004717882,0.009266827,-0.018062267,-0.022660442,-0.9962
5993.90065501,-0.013521398,-0.004717882,0.010332089,-0.021480236,-0.023148723,-1.0008386
5993.9062388,-0.014586663,-0.004717882,0.009266827,-0.020259533,-0.022416301,-1.0042566
5993.91046321,-0.017782457,-0.0057831462,0.011397354,-0.021968517,-0.018998332,-1.0054773
5993.91611513,-0.015651926,-0.0068484107,0.011397354,-0.020503674,-0.01802177,-1.0081629
5993.92039356,-0.017782457,-0.0057831462,0.009266827,-0.017573986,-0.018998332,-1.0086511
5993.92623842,-0.015651926,-0.0068484107,0.01246262,-0.016109142,-0.01802177,-1.00328
5993.9306083,-0.014586663,-0.0057831462,0.011397354,-0.016841564,-0.021439739,-0.997909
5993.93607075,-0.015651926,-0.0068484107,0.010332089,-0.022212658,-0.023881145,-0.9949793
5993.94033781,-0.013521398,-0.0068484107,0.010332089,-0.020503674,-0.020951457,-1.0003504
5993.94623676,-0.013521398,-0.0068484107,0.008201562,-0.021236096,-0.018510051,-1.0103601
5993.95066461,-0.016717192,-0.004717882,0.01246262,-0.02294508,-0.01826591,-1.0157312
5993.95623645,-0.013521398,-0.0057831462,0.011397354,-0.017085705,-0.018510051,-1.006698
5993.96038756,-0.017782457,-0.004717882,0.008201562,-0.019527111,-0.02192802,-0.9966883
5993.96623629,-0.015651926,-0.004717882,0.011397354,-0.01879469,-0.022660442,-0.9959559
5993.97047856,-0.015651926,-0.004717882,0.009266827,-0.018306408,-0.021439739,-1.0013269
5993.9762375,-0.017782457,-0.0036526173,0.01246262,-0.021724377,-0.021439739,-1.0071863
5993.98066597,-0.015651926,-0.0057831462,0.010332089,-0.01879469,-0.019242473,-1.0076746
5993.9862374,-0.012456134,-0.0057831462,0.009266827,-0.020015392,-0.018754192,-1.0086511
5993.99067565,-0.016717192,-0.0068484107,0.010332089,-0.016109142,-0.01802177,-1.0062097
5993.99623706,-0.017782457,-0.004717882,0.009266827,-0.01879469,-0.02192802,-1.0027918
5994.00059777,-0.016717192,-0.0057831462,0.011397354,-0.020747814,-0.022660442,-0.99693245
5994.00618854,-0.016717192,-0.007913675,0.010332089,-0.018062267,-0.02192802,-0.9959559
5994.01030816,-0.016717192,-0.007913675,0.008201562,-0.023433361,-0.020951457,-1.0064539
5994.01623724,-0.013521398,-0.0057831462,0.011397354,-0.020747814,-0.017533489,-1.0130457
5994.0205223,-0.015651926,-0.004717882,0.010332089,-0.019527111,-0.017533489,-1.0115808
5994.02624044,-0.016717192,-0.004717882,0.011397354,-0.020015392,-0.020463176,-1.0013269
5994.03051589,-0.015651926,-0.004717882,0.01246262,-0.015865002,-0.021439739,-0.9935145
5994.03626322,-0.016717192,-0.004717882,0.010332089,-0.01903883,-0.022904582,-0.9983973
5994.04037866,-0.016717192,-0.0057831462,0.011397354,-0.019771252,-0.021439739,-1.0054773
5994.04623793,-0.016717192,-0.0057831462,0.009266827,-0.021724377,-0.019974895,-1.0103601
5994.05035501,-0.017782457,-0.0057831462,0.011397354,-0.020747814,-0.020463176,-1.0086511
5994.05623613,-0.016717192,-0.0068484107,0.011397354,-0.017818127,-0.019974895,-1.0069422
5994.06040152,-0.015651926,-0.0057831462,0.010332089,-0.016353283,-0.019974895,-1.0037683
5994.06623663,-0.015651926,-0.004717882,0.010332089,-0.017818127,-0.02168388,-1.0003504
5994.07047593,-0.016717192,-0.0057831462,0.011397354,-0.020015392,-0.022904582,-0.9966883
5994.07619472,-0.013521398,-0.004717882,0.009266827,-0.020015392,-0.02192802,-1.0013269
5994.08049325,-0.014586663,-0.0068484107,0.009266827,-0.02318922,-0.019974895,-1.008407
5994.08623667,-0.017782457,-0.007913675,0.014593147,-0.01928297,-0.017289348,-1.0147547
5994.09065348,-0.015651926,-0.004717882,0.009266827,-0.016597424,-0.017045207,-1.0064539
5994.09614872,-0.01884772,-0.004717882,0.011397354,-0.018062267,-0.022416301,-0.9959559
5994.10046749,-0.015651926,-0.0068484107,0.011397354,-0.016597424,-0.022416301,-0.9935145
5994.10623752,-0.016717192,-0.0057831462,0.008201562,-0.020259533,-0.021195598,-1.0008386
5994.11046161,-0.016717192,-0.0068484107,0.011397354,-0.02270094,-0.020707317,-1.0098718
5994.11623625,-0.015651926,-0.0057831462,0.011397354,-0.019771252,-0.01802177,-1.0098718
5994.12038692,-0.015651926,-0.0057831462,0.009266827,-0.020259533,-0.01802177,-1.0074304
5994.12623625,-0.017782457,-0.0068484107,0.009266827,-0.016109142,-0.019486614,-1.0020593
5994.13052954,-0.014586663,-0.0057831462,0.009266827,-0.01879469,-0.020707317,-1.0013269
5994.13623581,-0.01884772,-0.004717882,0.011397354,-0.018062267,-0.022416301,-0.9988856
5994.14058465,-0.014586663,-0.0068484107,0.0071362965,-0.01928297,-0.023148723,-0.997909
5994.14608188,-0.015651926,-0.004717882,0.010332089,-0.021480236,-0.020951457,-1.004989
5994.15043254,-0.015651926,-0.0057831462,0.01246262,-0.017573986,-0.01777763,-1.0120691
5994.15623721,-0.014586663,-0.004717882,0.008201562,-0.018550549,-0.017045207,-1.0125574
5994.16052501,-0.01884772,-0.004717882,0.011397354,-0.017329846,-0.019486614,-1.0027918
