timestamp,gx,gy,gz,ax,ay,az
2956.27656,-0.023108779,-0.020696849,0.13709857,-0.025386486,0.0015094796,-0.9918055
2956.28210313,-0.023108779,-0.021762114,0.13496804,-0.025874767,0.0041950266,-1.0010828
2956.28650822,-0.027369836,-0.022827378,0.13390277,-0.027827892,0.005904011,-1.0103601
2956.29199316,-0.03056563,-0.021762114,0.1360333,-0.02709547,0.0073688547,-1.0115808
2956.29627313,-0.026304573,-0.021762114,0.13496804,-0.024165783,0.008345417,-1.0020593
2956.3021032,-0.029500365,-0.022827378,0.13390277,-0.024165783,0.006636433,-0.9954676
2956.30634642,-0.029500365,-0.022827378,0.13390277,-0.025874767,0.004683308,-0.9983973
2956.31210279,-0.027369836,-0.023892641,0.13496804,-0.027583752,0.0056598703,-1.001571
2956.31634163,-0.027369836,-0.023892641,0.13496804,-0.028316174,0.007124714,-1.0037683
2956.32189258,-0.03056563,-0.022827378,0.13390277,-0.028316174,0.010298542,-1.0010828
2956.32626694,-0.033761423,-0.023892641,0.13390277,-0.027827892,0.010786823,-1.0057214
2956.33210178,-0.026304573,-0.023892641,0.13390277,-0.02660719,0.010054401,-1.0027918
2956.33652726,-0.026304573,-0.023892641,0.13390277,-0.02660719,0.010054401,-1.0027918
2956.34210325,-0.033761423,-0.024957906,0.13390277,-0.029292736,0.00956612,-0.9937586
2956.34647305,-0.033761423,-0.024957906,0.13390277,-0.029292736,0.00956612,-0.9937586
2956.35213188,-0.0284351,-0.024957906,0.13070698,-0.030025158,0.014204792,-1.0132898
2956.35620799,-0.0284351,-0.024957906,0.13070698,-0.030025158,0.014204792,-1.0132898
2956.36210206,-0.032696158,-0.023892641,0.1328375,-0.02660719,0.014937214,-0.997909
2956.36623736,-0.032696158,-0.023892641,0.1328375,-0.02660719,0.014937214,-0.997909
2956.37210614,-0.029500365,-0.024957906,0.13177225,-0.03100172,0.011519245,-0.99864143
2956.37657305,-0.029500365,-0.024957906,0.13177225,-0.03100172,0.011519245,-0.99864143
2956.38210286,-0.029500365,-0.024957906,0.13070698,-0.031245861,0.014448932,-1.0057214
2956.38659433,-0.029500365,-0.024957906,0.13070698,-0.031245861,0.014448932,-1.0057214
2956.39206023,-0.022043515,-0.027088435,0.12857646,-0.029292736,0.01689034,-1.00328
2956.39630226,-0.022043515,-0.027088435,0.12857646,-0.029292736,0.01689034,-1.00328
2956.4021027,-0.029500365,-0.023892641,0.13177225,-0.029048596,0.015425495,-1.0008386
2956.40636194,-0.029500365,-0.023892641,0.13177225,-0.029048596,0.015425495,-1.0008386
2956.41200382,-0.031630896,-0.024957906,0.12964171,-0.031734142,0.015425495,-0.9954676
2956.41646899,-0.031630896,-0.024957906,0.12964171,-0.031734142,0.015425495,-0.9954676
2956.42210376,-0.025239307,-0.024957906,0.12857646,-0.031245861,0.018843465,-1.0120691
2956.42610829,-0.025239307,-0.024957906,0.12857646,-0.031245861,0.018843465,-1.0120691
2956.43210274,-0.026304573,-0.026023172,0.12751117,-0.029292736,0.018111043,-0.99204963
2956.43649515,-0.022043515,-0.026023172,0.12751117,-0.032222424,0.015181354,-0.9922938
