# timestamp x y z qw qx qy qz
0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
1.000000 -0.014922 0.031318 -0.346357 0.999915 -0.012306 0.000131 0.004201
2.000000 -0.038538 -0.045113 -1.115025 0.998691 -0.003414 -0.050918 -0.003537
3.000000 -0.059898 -0.047491 -0.876857 0.999458 0.008109 -0.031319 -0.006044
4.000000 -0.146110 0.002948 -0.725548 0.998811 0.048418 -0.005599 -0.000503
5.000000 -0.061405 0.026577 -0.134517 0.999426 0.030901 0.012341 0.006377
6.000000 -0.006725 0.039751 -0.255370 0.998811 0.018267 0.045079 0.003412
7.000000 -0.088010 0.037939 -0.849821 0.998888 0.038863 -0.016737 0.020783
8.000000 -0.076766 -0.012373 -0.703014 0.999131 0.006794 -0.039741 0.010573
9.000000 -0.067727 -0.021214 -0.343611 0.999501 -0.020815 -0.023587 -0.002735
10.000000 -0.088230 0.033195 -0.569656 0.997348 0.066224 -0.021651 -0.021061
11.000000 -0.094453 0.079950 -0.888725 0.992069 0.121446 -0.020785 -0.024860
12.000000 -0.057158 0.019650 -0.960267 0.995468 0.085099 -0.042439 -0.000055
13.000000 -0.062164 -0.095833 -0.935784 0.999182 -0.007061 -0.038976 0.008109
14.000000 -0.058899 -0.132380 -0.877949 0.997886 -0.047815 -0.043998 -0.001126
15.000000 -0.065718 -0.019509 -0.374388 0.999578 -0.025233 -0.010567 -0.009767
16.000000 -0.080884 0.038898 -0.489028 0.997235 0.070329 -0.015563 -0.018282
17.000000 -0.020098 0.024906 -0.369167 0.997205 0.071829 -0.014650 -0.014392
18.000000 -0.015609 0.012959 -0.418809 0.999882 0.014876 -0.003836 -0.000658
19.000000 -0.101880 -0.096162 -0.799736 0.999425 -0.022783 -0.024285 -0.006427
20.000000 -0.155962 -0.037119 -0.990437 0.999102 0.012074 -0.036575 -0.017675
21.000000 -0.128133 -0.009836 -1.007505 0.997076 0.026496 -0.044339 -0.056313
22.000000 -0.151677 -0.012293 -1.023873 0.998280 0.041286 -0.014303 -0.039096
23.000000 -0.207852 0.003971 -0.996071 0.989852 0.009540 0.074659 -0.120530
24.000000 -0.156875 -0.009558 -0.648126 0.973784 -0.011659 0.045081 -0.222657
25.000000 -0.160345 0.058386 -0.583681 0.962809 -0.011900 0.023502 -0.268897
26.000000 -0.100591 0.025887 -0.844556 0.972573 -0.033346 -0.063963 -0.221132
27.000000 -0.105093 0.063082 -0.536165 0.982119 -0.016764 -0.050819 -0.180498
28.000000 -0.107539 0.120714 0.093429 0.985032 0.008077 -0.038379 -0.167848
29.000000 -0.058889 0.075016 -0.301676 0.981430 -0.017038 0.000415 -0.191063
30.000000 -0.015985 -0.164869 -0.906203 0.969853 -0.094903 -0.012482 -0.224102
31.000000 -0.050688 -0.101327 -0.926113 0.969268 -0.037153 0.021091 -0.242271
32.000000 -0.020557 0.048491 -0.005605 0.973931 0.017610 -0.008799 -0.225988
33.000000 0.092681 -0.004090 0.338813 0.973374 0.038630 -0.014724 -0.225466
34.000000 0.126251 -0.048554 0.287958 0.971422 0.035045 -0.009415 -0.234569
35.000000 0.052794 0.038371 -0.355844 0.969659 0.010560 0.028260 -0.242592
36.000000 -0.088665 0.055072 -0.449470 0.968576 -0.034089 0.011788 -0.246088
37.000000 -0.241935 -0.046597 -0.606062 0.968264 -0.099330 -0.011180 -0.229070
38.000000 -0.126622 -0.080406 -0.472976 0.965389 -0.071391 -0.017489 -0.250244
39.000000 0.099262 -0.095026 -0.462928 0.958502 -0.035199 -0.093133 -0.267134
40.000000 0.084738 -0.049179 -0.388265 0.954667 -0.006638 -0.069374 -0.289404
41.000000 0.014219 0.034701 -0.362020 0.947995 0.006354 -0.050719 -0.314155
42.000000 -0.088578 0.059312 -0.051575 0.951389 0.001090 -0.019085 -0.307398
43.000000 -0.097034 0.037168 -0.129758 0.957285 0.005287 0.032274 -0.287292
44.000000 -0.039665 0.032231 -0.310407 0.947326 0.004359 0.037094 -0.318084
45.000000 -0.003718 -0.013929 -0.050118 0.945794 -0.009828 -0.001918 -0.324611
46.000000 -0.025058 -0.008218 -0.000390 0.948341 -0.009958 -0.030496 -0.315628
47.000000 -0.328611 0.040849 -0.337417 0.964850 -0.052784 0.052067 -0.252125
48.000000 -0.080707 0.066374 -0.598814 0.970366 -0.037359 0.027168 -0.237184
49.000000 0.134884 -0.025683 -0.303345 0.950378 -0.022612 -0.062594 -0.303896
50.000000 0.219903 -0.202627 -0.072900 0.925493 0.000179 -0.137264 -0.353017
51.000000 0.232588 -0.196503 -0.512072 0.930412 0.021747 -0.123353 -0.344449
52.000000 0.057561 0.007834 -0.966012 0.958879 0.079894 -0.004778 -0.272297
53.000000 -0.105464 -0.020557 -1.096510 0.968834 0.058951 0.064648 -0.231747
54.000000 0.095042 -0.149137 -0.618230 0.966856 -0.006351 0.015120 -0.254793
55.000000 0.233766 -0.187034 -0.137224 0.960494 -0.056225 -0.041105 -0.269445
56.000000 0.142617 -0.172561 -0.377228 0.939849 -0.052163 -0.008848 -0.337469
57.000000 0.049054 -0.201327 -0.768842 0.932158 -0.047972 0.042428 -0.356342
58.000000 -0.127311 -0.190100 -1.150071 0.929012 -0.040055 0.066866 -0.361748
59.000000 -0.219469 -0.108848 -1.363374 0.940072 -0.001887 0.056609 -0.336238
60.000000 0.023086 -0.109153 -1.083252 0.943011 0.041426 0.005293 -0.330131
61.000000 0.330030 -0.154809 -0.340964 0.933829 0.018919 -0.082738 -0.347505
62.000000 0.327185 -0.173863 -0.083771 0.932067 -0.020112 -0.069248 -0.355038
63.000000 0.202065 -0.169731 0.154974 0.929711 -0.057205 -0.057236 -0.359290
64.000000 0.081344 -0.106117 0.047606 0.926620 -0.054331 -0.048404 -0.368891
65.000000 0.137984 -0.160080 -0.276499 0.935733 -0.032047 -0.053529 -0.347147
66.000000 0.315529 -0.260888 -0.795432 0.945521 -0.008492 -0.069067 -0.318037
67.000000 0.268823 -0.213323 -0.683021 0.929931 -0.003330 -0.054894 -0.363598
68.000000 0.094990 -0.189362 -0.695935 0.929335 -0.056626 -0.034159 -0.363267
69.000000 -0.043678 -0.181322 -0.735962 0.939985 -0.066756 0.028136 -0.333438
70.000000 -0.145219 -0.290467 -0.790092 0.946727 -0.130372 0.104477 -0.275310
71.000000 -0.113782 -0.336173 -0.814524 0.953912 -0.136660 0.129625 -0.233609
72.000000 -0.083870 -0.250843 -0.783504 0.966453 -0.107189 0.104480 -0.208718
73.000000 0.084035 -0.105302 -0.326722 0.958301 -0.021670 -0.016224 -0.284477
74.000000 -0.106400 -0.026885 -0.344219 0.959650 -0.020877 -0.038944 -0.277705
75.000000 0.042082 -0.178406 -0.532253 0.952909 -0.018230 -0.039814 -0.300078
76.000000 0.204429 -0.259021 -0.653341 0.946809 -0.013411 -0.054750 -0.316821
77.000000 0.325554 -0.250135 -0.770251 0.942232 -0.002037 -0.055068 -0.330398
78.000000 0.357717 -0.236623 -0.903634 0.939323 -0.003607 -0.047568 -0.339699
79.000000 0.150934 -0.139684 -0.255585 0.950754 -0.015529 -0.023520 -0.308663
80.000000 0.042827 -0.117554 -0.185437 0.937607 -0.019520 0.017212 -0.346722
81.000000 0.133869 -0.101598 -0.045684 0.898441 -0.000964 0.001729 -0.439089
82.000000 0.010078 -0.139075 -0.357496 0.881947 -0.096430 0.028809 -0.460478
83.000000 0.009263 -0.308320 -0.761537 0.896747 -0.165667 -0.020248 -0.409865
