timestamp,gx,gy,gz,ax,ay,az
278.97872309,-0.012456134,-0.0025873529,0.0050057694,-0.01879469,-0.024613567,-0.99986213
278.98331766,-0.012456134,-0.0025873529,0.0050057694,-0.01879469,-0.024613567,-0.99986213
278.9887176,-0.015651926,-0.0025873529,0.0071362965,-0.019771252,-0.021195598,-1.0023035
278.99300699,-0.015651926,-0.0025873529,0.0071362965,-0.019771252,-0.021195598,-1.0023035
278.99871822,-0.017782457,-0.0036526173,0.009266827,-0.019771252,-0.020951457,-1.0086511
279.00318195,-0.017782457,-0.0036526173,0.009266827,-0.019771252,-0.020951457,-1.0086511
279.00871981,-0.014586663,-0.0036526173,0.009266827,-0.01928297,-0.023392864,-0.9966883
279.01301597,-0.014586663,-0.0036526173,0.009266827,-0.01928297,-0.023392864,-0.9966883
279.01871929,-0.012456134,-0.0036526173,0.003940504,-0.021724377,-0.023148723,-0.9991297
279.02291057,-0.012456134,-0.0036526173,0.003940504,-0.021724377,-0.023148723,-0.9991297
279.02871884,-0.017782457,-0.0015220884,0.0071362965,-0.020503674,-0.018998332,-1.0123132
279.0330477,-0.017782457,-0.0015220884,0.0071362965,-0.020503674,-0.018998332,-1.0123132
279.03871809,-0.014586663,-0.0015220884,0.008201562,-0.016841564,-0.022904582,-0.9954676
