# timestamp x y z qw qx qy qz
0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
1.000000 0.002099 0.000787 0.001630 0.999992 -0.001277 0.003854 -0.000251
2.000000 -0.013856 -0.014335 -0.112563 0.999825 0.012773 0.013059 -0.004137
3.000000 -0.007452 -0.017897 -0.216039 0.999385 0.033394 -0.004976 -0.009440
4.000000 0.018391 0.019371 -0.526348 0.998189 0.050436 -0.029610 -0.014063
5.000000 0.068177 0.061086 -0.926380 0.994028 0.090539 -0.056294 -0.023296
6.000000 -0.179585 -0.137780 -1.258389 0.994541 0.068511 -0.051424 -0.059589
7.000000 -0.556174 -0.311875 -1.482535 0.994295 0.046371 -0.008839 -0.095653
8.000000 -0.691731 -0.415674 -1.285805 0.993399 0.015453 0.038675 -0.106881
9.000000 -0.361721 -0.162689 -0.845168 0.994490 0.071493 0.009660 -0.076064
10.000000 0.133222 0.155780 -0.443151 0.994039 0.103587 -0.033994 0.000564
11.000000 0.443563 0.300168 -0.380627 0.997901 0.058749 -0.022873 -0.014795
12.000000 0.350587 0.210055 -0.360206 0.999660 -0.001713 -0.001471 -0.025979
13.000000 0.127645 0.012564 -0.927105 0.995572 0.014426 -0.074580 -0.055370
14.000000 -0.291954 0.039718 -1.245384 0.985146 0.124237 -0.048913 -0.107983
15.000000 -0.389246 -0.024770 -0.995492 0.984777 0.142860 0.029153 -0.094635
16.000000 -0.459277 -0.233754 -1.032224 0.993459 0.052122 0.069862 -0.073771
17.000000 -0.373141 -0.297289 -1.127600 0.998153 0.001075 0.040796 -0.044994
18.000000 -0.300922 -0.233038 -1.180882 0.999731 -0.010171 0.019876 -0.006285
19.000000 -0.084874 0.035547 -0.785205 0.997337 0.071739 -0.012894 0.002400
20.000000 0.155210 0.187716 -0.217077 0.994326 0.102571 -0.027712 -0.005270
21.000000 0.131297 0.103629 0.156359 0.999051 0.041284 0.003868 -0.013354
22.000000 -0.044166 0.005301 -0.083021 0.997907 0.010895 0.063524 -0.005273
23.000000 -0.213101 -0.041497 -0.971542 0.997504 0.061361 0.033868 -0.008591
24.000000 0.054875 0.156377 -1.448045 0.980739 0.153891 -0.117561 -0.025460
25.000000 -0.076213 -0.101518 -1.404002 0.990022 0.075361 -0.090354 -0.077551
26.000000 -0.239497 -0.284497 -1.005898 0.993069 0.010896 -0.022914 -0.114761
27.000000 -0.179779 -0.106022 -0.536082 0.996014 0.060236 -0.012217 -0.064634
28.000000 -0.048603 0.091647 0.028445 0.996065 0.076198 0.044134 0.010004
29.000000 0.051395 0.054618 0.206738 0.996934 0.054537 0.051394 0.022531
30.000000 -0.007391 0.002388 -0.296869 0.999683 0.024103 0.004984 -0.005247
31.000000 -0.059138 -0.105554 -0.858860 0.998579 -0.000835 -0.041555 -0.033366
32.000000 -0.190152 -0.160019 -1.388281 0.994805 0.035063 -0.047613 -0.082866
33.000000 -0.357887 -0.298550 -0.957035 0.994027 0.045407 0.036331 -0.092354
34.000000 -0.232843 -0.193047 -0.146701 0.994639 0.078499 0.035131 -0.057415
35.000000 -0.029580 0.107676 0.386587 0.998864 0.045001 0.004770 0.014925
36.000000 0.071684 0.208376 0.241466 0.998683 -0.017444 -0.018532 0.044539
37.000000 0.055175 0.044520 -0.044200 0.999318 -0.034268 -0.000693 0.013764
38.000000 -0.002659 -0.104317 -0.226291 0.999400 -0.026233 0.006425 -0.021674
39.000000 -0.092831 -0.101726 -0.825683 0.999025 0.023578 -0.026684 -0.026101
40.000000 -0.252643 -0.160297 -1.572361 0.996438 0.034466 -0.015470 -0.075397
41.000000 -0.428241 -0.109416 -1.680186 0.989950 0.064505 0.063212 -0.108825
42.000000 -0.106544 -0.021378 -0.205435 0.999162 0.004733 0.033780 -0.022602
43.000000 0.097732 0.155822 0.778468 0.996957 -0.059115 -0.022752 0.045428
