# timestamp x y z qw qx qy qz
0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000
1.000000 -0.274172 0.116644 -0.196516 -0.142359 0.982908 0.105718 0.049494
2.000000 -0.246601 0.344868 -0.692881 -0.286994 0.926590 0.190743 0.150605
3.000000 -0.183706 0.373949 -0.916683 -0.303843 0.909293 0.199451 0.202696
4.000000 -0.071137 0.461997 -0.851489 -0.251764 0.938939 0.169322 0.162291
5.000000 -0.101811 0.186072 -0.506023 -0.169917 0.974106 0.101966 0.108854
6.000000 -0.470875 -0.173302 0.098149 -0.138812 0.982558 0.052157 0.112204
7.000000 -0.608351 -0.140866 0.377754 -0.171347 0.976176 0.053737 0.121788
8.000000 -0.413266 -0.172427 0.328703 -0.201127 0.973090 0.096059 0.058455
9.000000 -0.463639 0.026052 0.294856 -0.260208 0.951999 0.141328 0.077568
10.000000 -0.603169 -0.046002 0.414628 -0.279210 0.937817 0.162945 0.126454
11.000000 -0.716309 -0.110356 0.477622 -0.241035 0.929064 0.115395 0.255787
12.000000 -1.028232 0.025326 0.716465 -0.166193 0.919618 0.185089 0.304015
13.000000 -0.273273 0.296355 -0.123737 -0.120073 0.963486 0.219032 0.096450
14.000000 0.059700 0.563915 -1.099400 -0.168906 0.962822 0.210812 0.001575
15.000000 0.058012 0.711978 -1.205697 -0.224262 0.958676 0.174568 0.013123
16.000000 0.184492 0.548622 -0.760278 -0.232952 0.960865 0.148569 0.019961
17.000000 -0.328827 0.025195 -0.342167 -0.232104 0.952102 0.134214 0.147026
18.000000 -0.521678 0.053042 -0.596923 -0.246219 0.935258 0.148823 0.206206
19.000000 -0.378472 0.148050 -0.616578 -0.234855 0.942020 0.156669 0.181374
20.000000 -0.294203 -0.228488 -0.033138 -0.198100 0.914142 0.151325 0.319691
21.000000 -0.609029 0.091234 0.641709 -0.038024 0.929062 0.154347 0.334027
