timestamp,gx,gy,gz,ax,ay,az
1206.53016813,-0.015651926,-0.004717882,0.009266827,-0.03051344,0.0054157297,-0.99864143
1206.53448468,-0.015651926,-0.004717882,0.009266827,-0.03051344,0.0054157297,-0.99864143
1206.54022899,-0.016717192,-0.0025873529,0.009266827,-0.033443127,0.008101276,-0.997909
1206.54453758,-0.016717192,-0.0025873529,0.009266827,-0.033443127,0.008101276,-0.997909
1206.55022827,-0.014586663,-0.0036526173,0.0071362965,-0.029781017,0.0078571355,-1.0057214
1206.55444832,-0.014586663,-0.0036526173,0.0071362965,-0.029781017,0.0078571355,-1.0057214
1206.56022857,-0.015651926,-0.0036526173,0.008201562,-0.03051344,0.008345417,-0.99937385
1206.56437887,-0.015651926,-0.0036526173,0.008201562,-0.03051344,0.008345417,-0.99937385
1206.57022774,-0.013521398,-0.0025873529,0.0071362965,-0.03051344,0.005171589,-0.99864143
1206.57480869,-0.016717192,-0.0015220884,0.009266827,-0.028560314,0.0037067453,-0.99937385
1206.58022868,-0.014586663,-0.0036526173,0.008201562,-0.033443127,0.0098102605,-0.9991297
1206.58464779,-0.015651926,-0.0025873529,0.0071362965,-0.02318922,0.011030964,-1.0052332
1206.59022964,-0.013521398,-0.0036526173,0.010332089,-0.03051344,0.005904011,-1.0042566
1206.5944727,-0.014586663,-0.0025873529,0.009266827,-0.022212658,0.0027301828,-1.0023035
1206.60018065,-0.015651926,-0.0036526173,0.010332089,-0.03051344,0.010054401,-0.9959559
1206.6044246,-0.016717192,-0.0025873529,0.0071362965,-0.027583752,0.0068805735,-0.99693245
1206.61022835,-0.014586663,-0.0025873529,0.010332089,-0.032954846,0.0037067453,-0.99937385
1206.61461098,-0.013521398,-0.004717882,0.008201562,-0.025142346,0.008833698,-1.0052332
1206.61995848,-0.015651926,-0.0025873529,0.010332089,-0.029048596,0.011030964,-1.0003504
1206.62433678,-0.014586663,-0.0025873529,0.006071031,-0.025630627,0.006636433,-1.0008386
1206.63022694,-0.013521398,-0.0036526173,0.011397354,-0.030269299,0.0049274485,-0.99937385
1206.63466614,-0.016717192,-0.0025873529,0.0071362965,-0.03051344,0.0056598703,-1.0001062
1206.64022785,-0.014586663,-0.0036526173,0.010332089,-0.029048596,0.010298542,-1.0003504
1206.64447936,-0.009260341,-0.0025873529,0.006071031,-0.032710705,0.006636433,-1.0008386
1206.6501313,-0.015651926,-0.0036526173,0.010332089,-0.02294508,0.0056598703,-1.0027918
1206.65434882,-0.013521398,-0.0036526173,0.006071031,-0.025630627,0.010298542,-0.99986213
1206.66022895,-0.013521398,-0.0036526173,0.008201562,-0.024409924,0.0068805735,-1.0037683
1206.66444861,-0.015651926,-0.0036526173,0.008201562,-0.030025158,0.004439167,-0.99864143
1206.67022846,-0.014586663,-0.0015220884,0.009266827,-0.02660719,0.0049274485,-0.99571174
1206.67480401,-0.015651926,-0.0036526173,0.010332089,-0.03149,0.010298542,-0.9959559
1206.68022678,-0.017782457,-0.0036526173,0.008201562,-0.029536877,0.010298542,-1.0018152
1206.68463194,-0.015651926,-0.0025873529,0.0071362965,-0.028316174,0.006636433,-1.0057214
1206.69022942,-0.015651926,-0.0025873529,0.0071362965,-0.02318922,0.008589557,-1.0025476
1206.69448835,-0.01884772,-0.004717882,0.011397354,-0.024654064,0.0056598703,-1.0008386
1206.70022906,-0.01884772,-0.0036526173,0.009266827,-0.030269299,0.004683308,-0.9988856
1206.70436461,-0.017782457,-0.0015220884,0.010332089,-0.03075758,0.005171589,-0.99937385
1206.71007901,-0.01884772,-0.0015220884,0.009266827,-0.033443127,0.008589557,-0.9974207
